
Fri, 25 Sep 2015 4:00:33 PM,
3,9,6,3,
3963,1,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,6.82872897806,GARLIC,ONION,5.0774469251,1.00008971884,0.751192334108,
3963,2,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BABY,BOTTLE,12.9908496675,BELL,BABY,BELL,BOTTLE,7.33752838057,1.58563385555,0.577089373954,2.3773864063,1.1132116511,
3963,3,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,HOSTESS,10.4903163203,RECEPTIONIST,HOSTESS,8.88535251573,0.790739157819,0.814224646776,
3963,4,CRIB,BED,BABY,FERRY,BOWL,PATIO,CRIB,BED,4.46945055621,CRIB,BED,3.51918924588,0.448602338787,0.501658971538,
3963,5,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,HARP,SAXOPHONE,5.42089277902,HARP,SAXOPHONE,3.97089830786,0.642174295615,0.807820175542,
3963,6,PANTS,DRESS,POCKET,ICE,TEETH,DOG,DRESS,PANTS,4.90090202237,DRESS,PANTS,3.85700797138,0.51670161623,0.527192434762,
3963,7,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,BUTCHER,6.23972255352,SURGEON,BUTCHER,4.86716739286,0.590248253196,0.782306907466,
3963,8,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,PASTOR,RABBI,3.66636627947,PASTOR,RABBI,2.83974784694,0.356915603974,0.469702828559,
3963,9,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,FLOSS,TOOTHBRUSH,9.30489057279,FLOSS,TOOTHBRUSH,7.98838256404,0.737275644788,0.579232363962,
3963,10,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BUTTERFLY,BEE,6.48150135763,BUTTERFLY,BEE,5.56427381013,0.595244369702,0.321983177797,
3963,11,HAPPY,SAD,SMILE,ROOF,SEED,KEY,SMILE,HAPPY,7.67922421976,SMILE,HAPPY,6.19062017265,0.813359240419,0.675244806684,
3963,12,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,RACOON,PANDA,6.62637450313,RACOON,PANDA,5.51331150066,0.266316089896,0.846746912575,
3963,13,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,GRASS,7.75449273083,FIELD,GRASS,3.81391046522,0.82792283257,3.11265943304,
3963,14,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,BAGEL,CROUTONS,9.64549554954,SALAD,SALAD,BAGEL,CROUTONS,6.74881395616,1.88368261897,0.255483611254,0.252102103434,0.505413259729,
3963,15,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,SOFA,CHAIR,3.65627042274,SOFA,CHAIR,2.39008046896,0.36513266142,0.901057292358,
3963,16,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,ORANGE,COCONUT,3.50975916279,ORANGE,COCONUT,2.70503312978,0.243850615108,0.560875417897,
3963,17,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,4.64435304084,OVEN,MICROWAVE,3.29094541178,0.263015693286,1.09039193578,
3963,18,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,BISCUIT,5.5155164001,COOKIE,BISCUIT,4.30423671752,0.777847117744,0.433432564838,
3963,19,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,BEE,SPIDER,5.04476839607,BEE,SPIDER,3.98582872096,0.704249827657,0.354689847445,
3963,20,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,HAT,9.6131116692,CROWN,HAT,9.0150327126,0.17139748903,0.426681467565,
3963,21,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,FIREMAN,4.23091454315,POLICE,FIREMAN,3.33887283946,0.268307782826,0.62373392086,
3963,22,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,ALCOHOL,4.33313679043,CIGARETTES,ALCOHOL,3.64060073905,0.309010688798,0.383525362588,
3963,23,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,RAIN,SNOW,3.87354273035,RAIN,SNOW,2.52221254038,0.196810444118,1.15451974585,
3963,24,DOG,CAT,BONE,POND,HOOD,QUEEN,CAT,DOG,5.61673982127,CAT,DOG,4.41417842999,0.467371130944,0.73519026034,
3963,25,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,PILOT,CAPTAIN,4.87847693753,PILOT,CAPTAIN,3.79517908348,0.553560184082,0.529737669975,
3963,26,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PEN,PENCIL,4.36618280283,PEN,PENCIL,3.47761067038,0.368057960412,0.520514172036,
