
Tue, 22 Sep 2015 10:32:52 AM,
3,9,1,1,
3911,1,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,CAR,SEATBELT,13.2808767025,CAR,BIKE,BIKE,SEATBELT,5.35710629803,0.605026044941,4.89179704594,1.01440732903,1.41253998451,
3911,2,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,CAPTAIN,PILOT,7.99947228079,CAPTAIN,PILOT,5.46092560748,0.760847211059,1.77769946225,
3911,3,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,DELIVERY,PACKAGE,7.1640610671,DELIVERY,PACKAGE,CRATE,3.30742587597,0.598075645918,2.54920600448,0.709353540733,
3911,4,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,COW,5.85613759892,MILK,COW,3.87350035389,0.46913968533,1.5134975597,
3911,5,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,RESTAURANT,WAITRESS,6.3174204267,RESTAURANT,WAITRESS,2.73327504366,1.51067919511,2.07346618793,
3911,6,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,BEAR,MONKEY,9.31735090277,BEAR,MONKEY,5.80656576657,0.595721104706,2.91506403149,
3911,7,PANTS,DRESS,POCKET,ICE,TEETH,DOG,DRESS,PANTS,8.62820033194,DRESS,PANTS,5.45425893198,0.930355637684,2.24358576228,
3911,8,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,PARTY,BEER,9.2474165266,PARTY,BEER,8.34633539763,0.280629727175,0.620451401803,
3911,9,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RAPIDS,RIVER,5.3478748544,RAPIDS,RIVER,2.18833118252,0.75541673589,2.40412693599,
3911,10,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,MISSILE,ROCKET,7.46606507571,MISSILE,ROCKET,4.94037468726,0.468697712291,2.05699267617,
3911,11,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,VILLAGE,6.78028343222,CITY,VILLAGE,5.79152875009,0.357988257776,0.63076642435,
3911,12,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,GRASS,11.4068913368,FIELD,COURT,COURT,GRASS,6.42266265769,0.515224068717,3.42919293401,0.498749232735,0.541062443634,
3911,13,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,FLOSS,TOOTHBRUSH,9.8401630036,FLOSS,TOOTHBRUSH,6.512355051,0.449269436707,2.87853851588,
3911,14,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,JAZZ,8.27594944765,SAXOPHONE,JAZZ,5.60309824784,0.98465343687,1.68819776294,
3911,15,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,HOSTESS,15.8656252876,RECEPTIONIST,HOSTESS,14.860508663,0.541696766042,0.463419858541,
3911,16,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,COW,GRASS,13.7296207375,COW,GRASS,7.69326836936,2.81540754554,3.22094482259,
3911,17,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,ANTELOPE,10.2250629523,CAMEL,ANTELOPE,8.88393124955,0.550499148143,0.790632554563,
3911,18,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,KING,4.6318096132,CROWN,KING,2.16862779116,0.600382844685,1.86279897735,
3911,19,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PENCIL,ERASER,5.52235158806,PENCIL,ERASER,1.69333358936,0.63170499634,3.19731300237,
