
Tue, 22 Sep 2015 10:39:31 AM,
3,9,1,3,
3913,1,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,LUNGS,12.6397958376,CIGARETTES,LUNGS,3.4725778893,2.98811270975,6.17910523855,
3913,2,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,HANDCUFFS,POLICE,6.50473078134,HANDCUFFS,POLICE,5.40339184721,0.297183580289,0.804155353835,
3913,3,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,BANANA,MONKEY,6.95643655414,BANANA,MONKEY,5.46113257343,0.640639727324,0.854664253391,
3913,4,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,WINGS,9.08969564023,FLY,WINGS,7.86929807515,0.639224084996,0.581173480081,
3913,5,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHOWER,SHAMPOO,7.05989828962,SHOWER,SHAMPOO,4.98316193445,0.517334169388,1.55940218578,
3913,6,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,JUICE,BEER,7.92864646253,JUICE,BEER,6.48210003719,0.612284835428,0.834261589916,
3913,7,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,ASTRONAUT,14.2845583418,ROCKET,ASTRONAUT,6.67423905089,5.70851739278,1.90180189814,
3913,8,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,PAN,14.9375015105,OVEN,PAN,14.146514345,0.424426517537,0.366560647992,
3913,9,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,KIDNEY,14.540625061,SURGEON,KIDNEY,12.3527813101,0.990258354723,1.19758539624,
3913,10,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,HONEY,BEE,3.85474337844,HONEY,BEE,3.09433653686,0.400542022835,0.359864818747,
3913,11,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,QUARTERBACK,3.01558563922,FOOTBALL,QUARTERBACK,1.93132049034,0.292236115638,0.79202903324,
3913,12,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SLED,SNOW,4.57098191479,SLED,SNOW,2.41852094512,1.16836608853,0.984094881132,
3913,13,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,FOOT,SHOE,12.465906559,FOOT,SHOE,11.497228473,0.441355295421,0.527322790615,
3913,14,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,COW,GRASS,7.65575392722,COW,GRASS,5.93061796628,1.00307660527,0.72205935567,
3913,15,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,SEATBELT,CAR,9.66700424461,SEATBELT,CAR,8.05422380191,0.497071216145,1.11570922655,
3913,16,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,THREAD,NEEDLE,3.57241642795,THREAD,NEEDLE,2.66375978841,0.419380394946,0.489276244596,
3913,17,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,HARP,20.207136347,SAXOPHONE,HARP,18.8795187743,0.478168617032,0.849448955618,
3913,18,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,ORANGE,14.9969386239,COCONUT,COCONUT,ORANGE,ORANGE,COCONUT,ORANGE,10.6478953908,0.000347951368894,0.984796412027,0.000102299673017,2.45618378455,0.308954003878,0.598658781557,
3913,19,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,21.7458008295,RIVER,LAKE,20.6403066739,0.503460808453,0.602033347066,
3913,20,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,NEST,2.66659471477,BIRD,NEST,1.68470771919,0.216355568555,0.765531427023,
3913,21,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,COW,MILK,3.50872742163,COW,MILK,3.03959991221,0.109682814655,0.359444694768,
3913,22,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,TOAST,BISCUITS,25.0610457677,TOAST,BISCUITS,24.3856890348,0.169508269551,0.505848463363,
3913,23,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,BANK,ROBBERY,8.28756774042,BANK,ROBBERY,7.79951975428,0.17196511745,0.316082868696,
3913,24,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,CAN,5.19316035529,BOTTLE,CAN,4.43282336884,0.245943684859,0.514393301593,
