
Thu, 24 Sep 2015 11:53:21 AM,
3,9,2,9,
3929,1,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,18.0932596738,COMPUTER,TABLET,15.866968641,0.666975990593,1.55931504228,
3929,2,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,ANT,16.1435568698,FLY,ANT,13.6255403789,1.26061771205,1.2573987789,
3929,3,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,BISCUITS,TOAST,12.1693043622,BISCUITS,TOAST,10.5916003822,0.772510185177,0.805193794806,
3929,4,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,BAGEL,13.7403317789,CROUTONS,BAGEL,12.6136363185,0.465252538763,0.661442921625,
3929,5,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,HOSTESS,15.2490275001,RECEPTIONIST,HOSTESS,14.3080094923,0.427115315474,0.513902692409,
3929,6,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PENCIL,PEN,9.53167684467,PENCIL,PEN,8.65397908869,0.464887375412,0.412810380571,
3929,7,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,BUS,TRUCK,14.8251721697,BUS,TRUCK,13.8130933077,0.480199406336,0.531879455705,
3929,8,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,CANOE,SHIP,9.57370638483,CANOE,SHIP,8.3913892297,0.268747976373,0.913569178757,
3929,9,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BUTTERFLY,BEE,7.88743301752,BUTTERFLY,BEE,4.06998390368,0.409534173396,3.40791494045,
3929,10,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,BLEACH,7.02561738429,SHAMPOO,BLEACH,5.20006349803,0.238165959624,1.58738792663,
3929,11,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,VILLAGE,CITY,11.3592363153,VILLAGE,CITY,9.92501074302,0.956849146815,0.477376425478,
3929,12,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,GOLD,SILVER,5.32843678966,GOLD,SILVER,4.49814107687,0.411985369629,0.418310343161,
3929,13,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,BASEBALL,FOOTBALL,2.80289720536,BASEBALL,FOOTBALL,2.04229372906,0.352156185299,0.408447291004,
3929,14,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,CAT,4.11392004015,DOG,CAT,3.64278317375,0.175236362986,0.295900503415,
3929,15,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BAT,BIRD,6.68783367091,BAT,BIRD,5.76501192161,0.340767260176,0.582054489125,
3929,16,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,HARP,SAXOPHONE,12.599203593,HARP,SAXOPHONE,11.7117709065,0.294148513888,0.593284172569,
3929,17,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,BUTCHER,24.8196784973,SURGEON,BUTCHER,22.9945768442,1.29933893184,0.525762721291,
3929,18,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,CAR,BIKE,20.1885365193,CAR,BIKE,18.9131523695,0.765694575122,0.509689574735,
3929,19,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SAD,5.03784158333,HAPPY,SAD,4.2107591756,0.487959541358,0.339122866377,
3929,20,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,RAIN,4.70111561873,SNOW,RAIN,4.21514444644,0.220086897621,0.265884274669,
3929,21,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,AIRPLANE,SUBMARINE,8.59330105682,AIRPLANE,SUBMARINE,7.8970563795,0.433187025214,0.263057652109,
3929,22,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,ALCOHOL,9.89307335115,CIGARETTES,ALCOHOL,5.03757143529,0.682395948309,4.17310596756,
3929,23,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,FIREMAN,3.69300290078,POLICE,FIREMAN,2.90353927045,0.481072421526,0.3083912088,
3929,24,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,PIN,NEEDLE,13.4098397453,PIN,NEEDLE,12.1533345075,0.903364137715,0.353141100045,
3929,25,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,PILOT,CAPTAIN,5.57641481762,PILOT,CAPTAIN,4.49241400453,0.215186160474,0.868814652618,
3929,26,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,ORANGE,7.47731981357,COCONUT,ORANGE,7.21941417602,0.103679575285,0.154226062267,
3929,27,BICYCLE,CAR,HELMET,FISH,BEER,BANK,CAR,BICYCLE,3.7077226586,CAR,BICYCLE,3.35803091209,0.101473697313,0.248218049201,
3929,28,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,BOWL,CUP,6.2076084416,BOWL,CUP,3.06460742788,0.147039991843,2.99596102187,
3929,29,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,MISSILE,ROCKET,12.9196845889,MISSILE,ROCKET,12.2688489508,0.349546078451,0.301289559638,
3929,30,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,LADLE,9.08565182817,SPOON,LADLE,8.25929014628,0.340745078902,0.485616602981,
3929,31,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,LAKE,RIVER,2.82199461955,LAKE,RIVER,2.14761240112,0.316800890959,0.357581327473,
3929,32,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,BUFFALO,COW,5.91019729415,BUFFALO,COW,4.72933781285,0.680862460877,0.499997020426,
3929,33,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,DONUT,CAKE,6.01448271615,DONUT,CAKE,4.79234752692,0.150820740218,1.07131444901,
3929,34,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,CAN,BOTTLE,11.5450733406,CAN,BOTTLE,10.8066243214,0.402178598315,0.336270420842,
3929,35,PANTS,DRESS,POCKET,ICE,TEETH,DOG,DRESS,PANTS,5.05073717972,DRESS,PANTS,3.67705489633,0.150287396468,1.22339488692,
3929,36,CRIB,BED,BABY,FERRY,BOWL,PATIO,CRIB,BED,5.38632064322,CRIB,BED,4.88579392074,0.305644041548,0.194882680928,
3929,37,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,4.06852987155,CHAIR,SOFA,2.7901658166,0.772302608187,0.506061446762,
3929,38,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,TOOTHBRUSH,FLOSS,6.9166583349,TOOTHBRUSH,FLOSS,4.57572454964,0.27693419048,2.06399959478,
3929,39,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,WAITRESS,STEWARDESS,13.6604487371,WAITRESS,STEWARDESS,11.5016933912,1.04477604528,1.11397930057,
3929,40,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,3.97549697639,OVEN,MICROWAVE,3.4455853638,0.193284636059,0.336626976534,
3929,41,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,TREASON,4.97578864359,ROBBERY,TREASON,4.41948197788,0.329798786055,0.226507879649,
3929,42,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BEAR,5.55724225195,MONKEY,BEAR,5.29155529129,0.124694510896,0.140992449759,
3929,43,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,GLOVE,SHOE,5.6037964408,GLOVE,SHOE,5.14316091752,0.257140549155,0.203494974121,
3929,44,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,SPIDER,BEE,3.56185297722,SPIDER,BEE,3.25944342881,0.000352251862751,0.302057296547,
3929,45,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,ANTELOPE,4.99959444687,CAMEL,ANTELOPE,4.61276297224,0.129376745947,0.257454728683,
3929,46,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,GOOSE,PENGUIN,4.14263717462,GOOSE,PENGUIN,1.30564106197,0.313332997855,2.52366311479,
3929,47,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,JUICE,3.78335417932,BEER,JUICE,3.45443834036,0.275421560065,0.0534942788872,
3929,48,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,DELIVERY,PACKAGE,6.42324981477,DELIVERY,PACKAGE,6.09103525631,0.13362561851,0.198588939953,
3929,49,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,GRASS,20.0823468184,FIELD,GRASS,19.7184034383,0.0435338939787,0.320409486169,
3929,50,CROWN,HAT,KING,SHOVEL,NOSE,TENT,HAT,CROWN,5.28012034831,HAT,CROWN,3.63765334047,0.321101078407,1.32136592943,
3929,51,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,BAGEL,TORTILLA,7.36518586252,BAGEL,TORTILLA,6.90159029798,0.279089084629,0.184506479911,
3929,52,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,PASTOR,5.50821799623,RABBI,PASTOR,3.77782673843,0.378564480961,1.35182677684,
3929,53,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,SCISSORS,LAWNMOWER,9.9884061464,SCISSORS,LAWNMOWER,8.54510876438,1.13863825521,0.304659126799,
3929,54,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,3.93098809958,GARLIC,ONION,3.6798119955,0.0882599486322,0.162916155448,
3929,55,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,KNIFE,6.75283506469,CHISEL,KNIFE,5.78240104669,0.501172958975,0.46926105902,
3929,56,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,BISCUIT,COOKIE,3.99246068452,BISCUIT,COOKIE,3.34063582786,0.469471946648,0.182352910017,
3929,57,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,PIG,COW,3.98186565034,PIG,COW,3.79933330376,0.0939926490601,0.0885396975273,
3929,58,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,LEMONADE,6.44660106748,MILK,LEMONADE,4.93581865121,1.07854918581,0.432233230461,
3929,59,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,RACOON,6.19082847387,PANDA,RACOON,1.89606351922,3.46615237012,0.828612584529,
