
Fri, 25 Sep 2015 9:30:27 AM,
3,9,4,4,
3944,1,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,DELIVERY,8.70994376551,PACKAGE,DELIVERY,6.55343137677,0.328823472155,1.82768891659,
3944,2,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,TRUCK,BUS,4.49019389082,TRUCK,BUS,3.57889779597,0.530897851597,0.380398243244,
3944,3,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PEN,PENCIL,2.78437915278,PEN,PENCIL,1.91002580311,0.377079990969,0.497273358706,
3944,4,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,PASTOR,8.12159674709,RABBI,PASTOR,7.11800735359,0.222483137259,0.78110625624,
3944,5,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,BISCUIT,COOKIE,6.94677553809,BISCUIT,COOKIE,6.26270341386,0.186497166433,0.497574957801,
3944,6,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,JUICE,BEER,6.26472819994,JUICE,BEER,5.24609361292,0.201806548837,0.81682803818,
3944,7,CRIB,BED,BABY,FERRY,BOWL,PATIO,CRIB,BED,20.8163119097,CRIB,BED,19.7372124959,0.461299637216,0.617799776592,
3944,8,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,ANT,FLY,4.46073418029,ANT,FLY,3.58582331921,0.377388211346,0.497522649734,
3944,9,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,THREAD,NEEDLE,11.3953196189,THREAD,NEEDLE,10.550224693,0.284683069331,0.560411856583,
3944,10,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,BASEBALL,6.10224044103,FOOTBALL,BASEBALL,4.12308852049,0.140889819988,1.83826210056,
3944,11,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,COW,MILK,6.18541955382,COW,MILK,5.11795769402,0.21431082784,0.853151031959,
3944,12,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,ORANGE,5.49077126605,COCONUT,ORANGE,4.77253898773,0.379750351422,0.338481926898,
3944,13,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,CANOE,8.52168169805,SHIP,CANOE,7.2620028829,0.729349731148,0.530329084009,
3944,14,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,PILOT,CAPTAIN,8.57999063752,PILOT,CAPTAIN,7.65376356617,0.265079789679,0.661147281673,
3944,15,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,BAMBOO,PANDA,12.4035045088,BAMBOO,PANDA,6.11512544338,0.347823222532,5.94055584284,
3944,16,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BAT,BIRD,3.47771278629,BAT,BIRD,2.81560641284,0.269392557559,0.392713815891,
3944,17,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,COURT,6.37052625237,FIELD,COURT,5.78663568351,0.184146613581,0.399743955277,
3944,18,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,GLOVE,SHOE,7.24839053344,GLOVE,SHOE,4.13734743754,0.289553017545,2.82149007835,
3944,19,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,CAN,8.92100751978,BOTTLE,CAN,7.69314823778,0.37463938877,0.853219893223,
3944,20,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,SALAD,6.89685409954,CROUTONS,SALAD,5.78007399938,0.586777776087,0.530002324071,
3944,21,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,BEE,SPIDER,5.48243541112,BEE,SPIDER,2.79859337621,0.476095208651,2.20774682626,
3944,22,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,ALCOHOL,9.29708107687,CIGARETTES,ALCOHOL,LUNGS,LUNGS,ALCOHOL,LUNGS,LUNGS,ALCOHOL,2.5365659946,0.47288753168,3.10129359862,0.423252794339,0.286172856344,0.194615843517,1.21782540093,0.727642766302,0.336824290542,
3944,23,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,KING,8.44577936718,CROWN,KING,7.84501778806,0.15203044728,0.448731131837,
3944,24,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,VILLAGE,CITY,8.70100967832,VILLAGE,CITY,7.72833866236,0.415232443193,0.557438572767,
3944,25,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,ONION,GARLIC,5.13683329546,ONION,GARLIC,3.96110430958,0.560230764691,0.615498221188,
3944,26,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,BANK,ROBBERY,11.1015339509,BANK,ROBBERY,7.33674781481,3.20799578623,0.556790349889,
3944,27,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,GRASS,LAWNMOWER,7.74695338555,GRASS,LAWNMOWER,5.73513341539,0.464129901477,1.54769006868,
3944,28,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,SCULPTURE,11.2532422731,CHISEL,SCULPTURE,9.43919384645,0.738898603769,1.07514982291,
3944,29,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,COW,FARM,8.40803875828,COW,FARM,7.58466095426,0.294109448354,0.529268355662,
3944,30,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,SEATBELT,CAR,9.41507518788,SEATBELT,CAR,7.71708547338,0.181871212204,1.51611850229,
3944,31,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,TELEPHONE,RECEPTIONIST,4.22356770223,TELEPHONE,RECEPTIONIST,3.08813679291,0.147998421497,0.987432487818,
3944,32,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,ASTRONAUT,30.5127674747,ROCKET,ASTRONAUT,29.2371009274,0.578192299057,0.697474248213,
3944,33,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,BANANA,MONKEY,4.7858881415,BANANA,MONKEY,3.45522693428,0.426977261886,0.903683945333,
3944,34,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,SUBMARINE,OCEAN,4.86192819492,SUBMARINE,OCEAN,4.18917183072,0.291815176359,0.380941187846,
