
Fri, 25 Sep 2015 11:24:56 AM,
3,9,4,8,
3948,1,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BUTTERFLY,BEE,9.69121046341,BEE,BEE,BUTTERFLY,BEE,6.19009576424,0.000169505830854,1.05995538551,1.19276018313,1.2482296247,
3948,2,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SAD,6.04574272339,HAPPY,SAD,4.3262926637,0.775658109458,0.943791950238,
3948,3,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,MISSILE,ROCKET,5.77369521942,MISSILE,ROCKET,2.70704104495,1.60592356487,1.4607306096,
3948,4,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHOWER,SHAMPOO,8.7824327125,SHOWER,SHAMPOO,6.98699639074,0.936958417413,0.858477904345,
3948,5,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,ANTELOPE,CAMEL,6.37617834669,ANTELOPE,CAMEL,5.54513124458,0.489797208924,0.341249893187,
3948,6,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,NEEDLE,PIN,3.47322305292,NEEDLE,PIN,2.6488479235,0.237238234375,0.587136895047,
3948,7,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,BEACH,6.09841796814,COCONUT,BEACH,2.79684566963,2.1873091819,1.11426311661,
3948,8,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,KIDNEY,5.55004227709,SURGEON,KIDNEY,4.15808565728,0.494230182259,0.897726437543,
3948,9,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,RESTAURANT,WAITRESS,4.0430928712,RESTAURANT,WAITRESS,3.19868328434,0.317330045626,0.527079541236,
3948,10,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,TEA,CUP,4.59751945513,TEA,CUP,3.46013270447,0.560704918928,0.576681831735,
3948,11,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,FARM,COW,4.12295392959,FARM,COW,2.06617644627,0.478895537439,1.57788194588,
3948,12,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,GOOSE,3.85004135012,PENGUIN,GOOSE,3.01987455238,0.28950527485,0.540661522886,
3948,13,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,TOOTHBRUSH,FLOSS,4.78559406148,TOOTHBRUSH,FLOSS,4.00859877653,0.286982552148,0.4900127328,
3948,14,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,ONION,GARLIC,3.22140765283,ONION,GARLIC,2.24788465397,0.468665929977,0.504857068881,
3948,15,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BEANS,3.79172772088,TORTILLA,BEANS,2.3501760941,0.287288457155,1.15426316962,
3948,16,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RAPIDS,RIVER,5.42985804554,RAPIDS,RIVER,3.48550262104,0.543623901089,1.4007315234,
3948,17,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,4.94200154545,OVEN,MICROWAVE,3.89005199727,0.500678354176,0.55127119401,
3948,18,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,CAPTAIN,SHIP,2.37799093279,CAPTAIN,SHIP,1.20214987628,0.44098682818,0.734854228329,
3948,19,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,GRASS,10.4841022119,INTERNET,LAWNMOWER,GRASS,INTERNET,GRASS,2.37873583124,6.20154899149,0.511811771779,0.657506622956,0.350780951441,0.383718042984,
3948,20,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,3.74065980117,COMPUTER,TABLET,2.91341466072,0.242939852644,0.584305287804,
3948,21,SPOON,LADLE,CEREAL,LION,TREE,STEREO,CEREAL,SPOON,3.25672146666,CEREAL,SPOON,2.05834077671,0.693813966005,0.504566723946,
