
Fri, 25 Sep 2015 3:18:31 PM,
3,9,6,1,
3961,1,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,BANANA,MONKEY,8.29158773556,BANANA,MONKEY,6.70302552568,0.288409523258,1.30015268661,
3961,2,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,9.1948499056,CAKE,DONUT,6.60852767328,1.62227178615,0.964050446171,
3961,3,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,BISCUIT,9.88719531373,COOKIE,BISCUIT,8.6781520417,0.751854784845,0.457188487184,
3961,4,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SAILOR,SHIP,13.4816342368,SAILOR,SHIP,11.4158323308,0.883047084557,1.18275482145,
3961,5,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,HARP,SAXOPHONE,8.78272217856,HARP,SAXOPHONE,6.36816642973,0.350834578683,2.06372117014,
3961,6,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,SHOE,FOOT,5.90108045975,SHOE,FOOT,5.22153265314,0.122537961433,0.557009845172,
3961,7,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,BIKE,CAR,11.7129455208,BIKE,CAR,10.8238356652,0.323503939333,0.565605916243,
3961,8,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,KING,17.2924034767,CROWN,KING,15.6642854353,1.13766095493,0.490457086518,
3961,9,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,7.64558364227,OVEN,MICROWAVE,6.89634856513,0.11354991085,0.635685166286,
3961,10,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BABY,BOTTLE,10.3335351719,BABY,BOTTLE,5.8672116418,0.830586717857,3.63573681224,
3961,11,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,DELIVERY,PACKAGE,7.49680655877,DELIVERY,PACKAGE,3.97906749927,0.121816904517,3.39592215499,
3961,12,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,BULLET,8.96500424093,SILVER,BULLET,5.83621943703,0.343852443548,2.78493236036,
3961,13,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,SOFA,CHAIR,8.51034772953,SOFA,CHAIR,7.84124068139,0.0846636027709,0.584443445376,
3961,14,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,MOUSE,COMPUTER,11.548755763,MOUSE,COMPUTER,9.37807682401,1.43081958812,0.73985935087,
3961,15,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BEE,HONEY,6.20089844089,BEE,HONEY,3.29624514081,0.257725538861,2.64692776122,
3961,16,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,TELEPHONE,RECEPTIONIST,15.093561273,TELEPHONE,RECEPTIONIST,14.3649862311,0.225539849154,0.503035192742,
3961,17,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,FARM,COW,4.05890088149,FARM,COW,2.59693944777,0.187328467582,1.27463296613,
3961,18,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SLED,SNOW,6.02912401184,SLED,SNOW,2.64945212254,0.757796386504,2.62187550279,
3961,19,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,SHOWER,8.01929373501,SHAMPOO,SHOWER,3.4933803797,0.423899692963,4.10201366234,
3961,20,PANTS,DRESS,POCKET,ICE,TEETH,DOG,POCKET,PANTS,11.8155617192,POCKET,PANTS,9.91435082034,0.154416755002,1.74679414388,
3961,21,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,GOOSE,PENGUIN,8.34965632271,GOOSE,PENGUIN,6.70898169416,0.245922784015,1.39475184453,
3961,22,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,PIG,COW,7.48682531684,PIG,COW,3.11650299976,0.589487533129,3.78083478395,
3961,23,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,NEST,10.503898276,BIRD,NEST,9.81468936616,0.23382008537,0.455388824485,
3961,24,BICYCLE,CAR,HELMET,FISH,BEER,BANK,BICYCLE,CAR,5.03530563477,BICYCLE,CAR,3.9515359042,0.606984585014,0.476785145554,
3961,25,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,BUS,TRUCK,11.7292067116,BUS,TRUCK,10.7468027515,0.449009225427,0.533394734637,
3961,26,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,SNAIL,PELICAN,18.5595017622,SNAIL,PELICAN,14.632454977,0.306118455934,3.62092832933,
3961,27,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,SUBMARINE,AIRPLANE,9.01732225021,SUBMARINE,AIRPLANE,6.04470321126,2.04060364846,0.932015390485,
3961,28,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,GRASS,20.3102113975,LAWNMOWER,GRASS,19.4722555309,0.350752805927,0.48720306062,
3961,29,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,RACOON,PANDA,12.9123435806,RACOON,PANDA,11.8848086749,0.525415104319,0.502119801386,
3961,30,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,ERASER,PENCIL,12.8352911342,ERASER,PENCIL,11.7484812449,0.474387250593,0.612422638675,
3961,31,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,PASTOR,11.6652481687,RABBI,PASTOR,8.75774076779,0.260284661883,2.64722273905,
3961,32,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,BEACH,COCONUT,13.2005885652,BEACH,COCONUT,11.0786120879,0.422457910201,1.69951856705,
3961,33,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,TEA,7.65098097509,CUP,TEA,1.73686487897,0.434314628452,5.47980146766,
3961,34,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,KIDNEY,12.6618150373,SURGEON,KIDNEY,10.5395296776,1.43468608201,0.68759927775,
3961,35,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,ANTELOPE,13.5666901501,CAMEL,ANTELOPE,12.7573868606,0.292031692079,0.517271597448,
3961,36,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,BEANS,TORTILLA,9.49562995808,BEANS,TORTILLA,6.96288775017,1.24058338735,1.29215882056,
3961,37,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,GRASS,11.0760456815,SCHOOL,FIELD,SCHOOL,GRASS,3.18589595459,0.0259004438267,6.24778369351,0.617009858426,0.999455731144,
3961,38,DOG,CAT,BONE,POND,HOOD,QUEEN,CAT,DOG,5.79265243665,CAT,DOG,1.67343670026,1.36410725673,2.75510847966,
3961,39,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,FLOSS,TOOTHBRUSH,15.5673628717,FLOSS,TOOTHBRUSH,14.940043025,0.203496960501,0.42382288618,
3961,40,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,SCULPTURE,22.6031028622,CHISEL,SCULPTURE,21.8639837699,0.366025440264,0.373093651986,
3961,41,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,BANK,ROBBERY,5.37023690261,BANK,ROBBERY,4.44634548624,0.219320153905,0.704571262468,
3961,42,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,LAKE,RIVER,3.56849113709,LAKE,RIVER,2.69425697038,0.488159834946,0.386074331764,
3961,43,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,ALCOHOL,CIGARETTES,3.92651013088,ALCOHOL,CIGARETTES,3.49828111686,0.109190794043,0.319038219983,
3961,44,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,MISSILE,8.6111665827,ROCKET,MISSILE,8.00291501659,0.193522339861,0.41472922625,
3961,45,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,STEWARDESS,WAITRESS,11.4306709405,STEWARDESS,WAITRESS,10.5593567563,0.379857616092,0.491456568081,
3961,46,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,THREAD,WAX,4.44327619394,THREAD,WAX,3.56811869034,0.680276477986,0.194881025614,
3961,47,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,FIREMAN,POLICE,4.25893756335,FIREMAN,POLICE,3.38925353726,0.338363406059,0.531320620037,
3961,48,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SMILE,8.27197783459,SAD,SMILE,HAPPY,SMILE,HAPPY,SMILE,SAD,SMILE,3.50273591108,0.15985580186,2.56235950481,0.330465217441,0.211134601923,0.552578225397,0.251492269992,0.150440016863,0.550916285225,
3961,49,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,QUARTERBACK,3.93656056515,FOOTBALL,QUARTERBACK,2.8916077318,0.0612726224208,0.983680210935,
