
Thu, 24 Sep 2015 1:22:36 PM,
3,9,3,3,
3933,1,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,DELIVERY,PACKAGE,10.37236167,DELIVERY,PACKAGE,8.50194334439,0.775136183087,1.09528214249,
3933,2,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,RAIN,SNOW,5.97920853244,RAIN,SNOW,4.42077577514,0.722077253071,0.836355504234,
3933,3,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,PIG,COW,11.6651087909,PIG,COW,10.6995331339,0.24401751195,0.721558145064,
3933,4,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,ORANGE,COCONUT,5.29581873066,ORANGE,COCONUT,4.28605433551,0.560376101697,0.449388293451,
3933,5,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,TREASON,ROBBERY,26.8620146026,BANK,TREASON,ROBBERY,ROBBERY,ROBBERY,ROBBERY,ROBBERY,ROBBERY,BANK,ROBBERY,19.6877436216,1.90209086641,0.377093564584,0.329680265222,1.65906455942,0.000103954027509,0.000101305517092,0.0386404402361,0.380725996387,0.820436633399,1.66633339579,
3933,6,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,JUICE,16.8850771677,PARTY,BEER,PARTY,JUICE,10.9121393143,0.432131262816,4.79779948526,0.204174316999,0.538832788292,
3933,7,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,HAT,29.8840313372,CROWN,HAT,28.6384753718,0.827605488506,0.417950476833,
3933,8,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,PASTOR,9.91164900883,TEMPLE,RABBI,TEMPLE,PASTOR,4.93026538735,0.594930552752,3.40961197339,0.159739598472,0.817101496872,
3933,9,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,MISSILE,9.24196293013,ROCKET,MISSILE,8.37725181307,0.319167996991,0.545543120064,
3933,10,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,TOOTHBRUSH,FLOSS,8.71349045179,TOOTHBRUSH,FLOSS,7.71691000958,0.108747168577,0.887833273631,
3933,11,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,CAN,BOTTLE,5.82205255571,CAN,BOTTLE,4.68602540054,0.584266326245,0.55176082893,
3933,12,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,GOLD,SILVER,28.5754633403,GOLD,SILVER,27.7938439352,0.138052272323,0.643567132784,
3933,13,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,FIREMAN,4.99008563296,POLICE,FIREMAN,4.37846913459,0.312759926452,0.298856571913,
3933,14,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,GRASS,FIELD,6.91557641846,GRASS,FIELD,6.04066555738,0.140727598735,0.734183262342,
3933,15,HAPPY,SAD,SMILE,ROOF,SEED,KEY,SMILE,HAPPY,6.6328999267,SMILE,HAPPY,3.49677974261,0.531661946801,2.6044582373,
