
Fri, 25 Sep 2015 1:25:33 PM,
3,9,5,4,
3954,1,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,GOOSE,PENGUIN,5.71337797877,GOOSE,PENGUIN,2.45360209711,0.994070277433,2.26570560422,
3954,2,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,RESTAURANT,WAITRESS,5.32085821568,RESTAURANT,WAITRESS,3.60735774261,0.813472133828,0.900028339238,
3954,3,SPOON,LADLE,CEREAL,LION,TREE,STEREO,CEREAL,SPOON,3.63987404923,CEREAL,SPOON,2.75306318782,0.0731387636624,0.813672097749,
3954,4,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,NEST,5.27286987193,BIRD,NEST,4.59878644464,0.156422712957,0.517660714337,
3954,5,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,PIN,NEEDLE,5.51893564931,PIN,NEEDLE,4.90614676941,0.435616938164,0.17717194173,
3954,6,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,WINGS,FLY,4.71219474892,WINGS,FLY,3.4599509493,0.463996906532,0.788246893091,
3954,7,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,RACOON,PANDA,8.10609207745,RACOON,PANDA,6.55763461301,0.925090033445,0.623367430991,
3954,8,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,JUICE,BEER,10.3205006644,JUICE,BEER,8.79146551643,0.596991404891,0.932043743087,
3954,9,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,SPIDER,BEE,4.92334299826,SPIDER,BEE,4.24792239547,0.0678188645979,0.607601738186,
3954,10,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,DESERT,5.3754092803,CAMEL,DESERT,4.52849153767,0.26523747691,0.581680265721,
3954,11,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,LUNGS,CIGARETTES,4.26570858387,LUNGS,CIGARETTES,3.93571427162,0.136128699873,0.193865612382,
3954,12,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,SHOWER,3.86112345255,SHAMPOO,SHOWER,3.21058609942,0.120004793862,0.530532559264,
3954,13,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,GRASS,2.88250601059,FIELD,GRASS,2.59810014488,0.0758624434238,0.208543422283,
3954,14,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,HONEY,BEE,2.91862928099,HONEY,BEE,2.16130858462,0.338261029683,0.419059666689,
3954,15,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,SOFA,CHAIR,4.2905107222,SOFA,CHAIR,4.11539238272,0.0452563874424,0.129861952038,
3954,16,BICYCLE,CAR,HELMET,FISH,BEER,BANK,HELMET,BICYCLE,5.14040011319,HELMET,BICYCLE,3.30238903826,0.0729695890332,1.76504148589,
3954,17,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,6.02720998134,CAKE,DONUT,5.81564293348,0.075921373209,0.135645674658,
3954,18,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,MISSILE,7.1518103017,ROCKET,MISSILE,ASTRONAUT,4.14814606367,0.0922555060824,1.91892095003,0.992487781914,
3954,19,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,JAZZ,SAXOPHONE,3.38087087567,JAZZ,SAXOPHONE,2.86590669362,0.16534361674,0.349620565306,
3954,20,HAPPY,SAD,SMILE,ROOF,SEED,KEY,SMILE,HAPPY,6.44796768553,SAD,SMILE,HAPPY,SAD,HAPPY,3.39377980004,0.0725875388598,2.06057679642,0.561202180106,0.225638675969,0.134182694135,
3954,21,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,QUARTERBACK,3.26291041425,FOOTBALL,QUARTERBACK,QUARTERBACK,QUARTERBACK,2.65794528543,0.11048532289,0.0808549182257,0.268570649088,0.145054238616,
3954,22,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,BUS,TRUCK,16.7035767707,BUS,TRUCK,15.1959870831,0.590564090176,0.917025597417,
3954,23,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,KIDNEY,7.38645165483,SURGEON,KIDNEY,6.28944535193,0.0750033272197,1.02200297569,
3954,24,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,SEATBELT,CAR,6.57750022667,SEATBELT,CAR,5.40709030745,0.324894903111,0.845515016117,
3954,25,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,GOLD,SILVER,4.16131321958,GOLD,SILVER,2.3483952902,1.29326817067,0.519649758702,
3954,26,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,TEMPLE,10.1144011711,RABBI,TEMPLE,8.87577378401,0.0690348697826,1.16959251731,
