
Fri, 25 Sep 2015 3:23:05 PM,
3,9,6,2,
3962,1,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,ASPHALT,PLIERS,7.22507801517,ASPHALT,PLIERS,5.94657094068,0.36313392919,0.915373145297,
3962,2,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,BASEBALL,FOOTBALL,4.43372996982,BASEBALL,FOOTBALL,2.99952591668,0.421847097532,1.01235695562,
3962,3,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,3.6797745853,GARLIC,ONION,2.48499188562,0.520055512781,0.674727186895,
3962,4,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,GOLD,SILVER,5.59708776433,GOLD,SILVER,4.65687159293,0.508474570655,0.43174160074,
3962,5,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,LEMONADE,3.99531942025,MILK,LEMONADE,3.07967480266,0.226668114512,0.688976503079,
3962,6,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,FLOSS,TOOTHBRUSH,7.08746804408,COMB,FLOSS,COMB,TOOTHBRUSH,4.15076512151,0.454713123298,1.92362557216,0.301746427664,0.256617799445,
3962,7,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,DELIVERY,3.59843486287,PACKAGE,DELIVERY,3.10401792247,0.122031102786,0.372385837618,
3962,8,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,MISSILE,4.92464226903,ROCKET,MISSILE,4.09465444557,0.130425555995,0.699562267473,
3962,9,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,BUTCHER,6.25604340379,SURGEON,BUTCHER,4.79219954141,0.918908906475,0.544934955906,
3962,10,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,SHOE,FOOT,4.24852362108,SHOE,FOOT,3.43633709708,0.312794688158,0.499391835838,
