
Fri, 25 Sep 2015 5:26:36 PM,
3,9,6,7,
3967,1,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,TABLET,COMPUTER,13.4206738075,TABLET,COMPUTER,11.5113323132,0.423401441978,1.4859400523,
3967,2,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,SUBMARINE,OCEAN,5.21345502796,SUBMARINE,OCEAN,1.90684990826,0.405892471812,2.90071264788,
3967,3,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,DESERT,CAMEL,6.78770435741,DESERT,CAMEL,5.93687706212,0.377315377322,0.473511917968,
3967,4,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,BUS,TRUCK,6.28603811339,BUS,TRUCK,5.40787753025,0.301566660026,0.576593923121,
3967,5,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BANANA,4.63976950015,MONKEY,BANANA,3.17062034068,0.962312692398,0.506836467073,
3967,6,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,SHOE,FOOT,4.71776713371,SHOE,FOOT,2.463764076,0.603530927649,1.65047213006,
3967,7,BICYCLE,CAR,HELMET,FISH,BEER,BANK,HELMET,BICYCLE,5.90908657516,HELMET,BICYCLE,5.09750656002,0.242815750433,0.56876426471,
3967,8,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,LEMONADE,MILK,4.1297584625,LEMONADE,MILK,1.77804822011,1.64947860765,0.702231634743,
3967,9,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,HANDCUFFS,4.88498579404,POLICE,HANDCUFFS,3.57081851547,0.44219493962,0.871972338951,
3967,10,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,ICE,PENGUIN,16.1228845852,ICE,PENGUIN,15.3263388385,0.268161662418,0.528384084319,
3967,11,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,BEACH,COCONUT,2.3319857934,BEACH,COCONUT,1.48398512068,0.351597680696,0.496402992023,
3967,12,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,NEEDLE,THREAD,12.7834505189,PIN,PIN,NEEDLE,THREAD,9.92503292429,1.90822845785,0.279039425062,0.354985456361,0.316164255317,
3967,13,PANTS,DRESS,POCKET,ICE,TEETH,DOG,POCKET,PANTS,5.66153396417,POCKET,PANTS,3.18466340414,1.61573162116,0.861138938868,
3967,14,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,JAZZ,9.13208915152,SAXOPHONE,JAZZ,8.41909661965,0.335886717919,0.377105813954,
3967,15,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,GRAVY,BISCUITS,6.09088859505,GRAVY,BISCUITS,5.38692152397,0.449670690869,0.254296380212,
3967,16,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,TOOTHBRUSH,FLOSS,5.26002643214,CUP,CUP,TOOTHBRUSH,FLOSS,1.57350873976,1.40586664883,1.73221575029,0.174050823582,0.374384469673,
3967,17,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,GRASS,3.55533929732,LAWNMOWER,GRASS,3.07322137638,0.156812994654,0.325304926286,
3967,18,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,GRASS,FIELD,4.0939310712,GRASS,FIELD,1.85009365794,0.798580464718,1.44525694854,
3967,19,CRIB,BED,BABY,FERRY,BOWL,PATIO,BABY,BOWL,7.27278894087,BABY,BOWL,5.08376807524,1.52613516805,0.662885697573,
3967,20,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,WEB,SPIDER,4.72387128772,WEB,SPIDER,3.99754317569,0.379784119927,0.346543992098,
3967,21,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,GOLD,3.728181076,SILVER,GOLD,2.72593282186,0.446758984908,0.555489269231,
3967,22,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,SEATBELT,CAR,4.20255276661,SEATBELT,CAR,3.73393695088,0.239950393414,0.228665422313,
3967,23,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,BAMBOO,5.83318755492,PANDA,BAMBOO,5.18856598399,0.387091028635,0.257530542294,
3967,24,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,SOFA,CHAIR,7.93676681787,SOFA,CHAIR,7.5288018868,0.168053934263,0.23991099681,
3967,25,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,HONEY,BEE,1.84982350988,HONEY,BEE,1.21522588813,0.406119250489,0.228478371268,
