
Tue, 22 Sep 2015 12:19:23 PM,
3,9,1,8,
3918,1,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,8.80040760431,CHAIR,SOFA,6.90238749166,0.919708360219,0.978311752435,
3918,2,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,PASTOR,RABBI,6.67430615885,PASTOR,RABBI,2.46808787464,3.60007991857,0.606138365634,
3918,3,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,VILLAGE,CITY,7.27427053655,VILLAGE,CITY,6.20725715894,0.540697204822,0.526316172793,
3918,4,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,LUNGS,CIGARETTES,8.12188999716,LUNGS,CIGARETTES,3.67455776647,1.89388547087,2.55344675982,
3918,5,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,SHOWER,5.06780660379,SHAMPOO,SHOWER,4.28378395381,0.28611794574,0.497904704243,
3918,6,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,BEANS,TORTILLA,5.52118370804,BEANS,TORTILLA,4.31043185142,0.928156748938,0.282595107681,
3918,7,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,GRASS,7.96623690316,FIELD,GRASS,5.16777164355,0.783430047799,2.01503521181,
3918,8,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,TABLET,COMPUTER,5.8968640418,TABLET,COMPUTER,4.97443533945,0.20570679236,0.716721909994,
3918,9,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,GLOVE,SHOE,6.42812695331,GLOVE,SHOE,5.40193625324,0.695709030319,0.330481669749,
3918,10,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,DONUT,CAKE,5.72904638055,DONUT,CAKE,4.22131871537,0.626624524593,0.881103140593,
3918,11,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,ORANGE,COCONUT,5.76570793125,ORANGE,COCONUT,4.80633097794,0.420607526554,0.538769426756,
3918,12,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BEE,HONEY,3.97972207947,BEE,HONEY,2.86270631826,0.562427166209,0.554588594998,
3918,13,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,GOOSE,PENGUIN,6.39653364132,GOOSE,PENGUIN,5.11774178169,0.759031390073,0.519760469557,
3918,14,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,RACOON,3.91325694171,PANDA,RACOON,3.26758671197,0.183372310421,0.462297919323,
3918,15,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,COW,PIG,2.88269224152,COW,PIG,2.27591989079,0.224394618766,0.382377731963,
