
Wed, 30 Sep 2015 11:12:04 AM,
4,0,2,3,
4023,2,1,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BAGEL,BASE,TAXONOMIC,20.300242074,BEANS,KNOB,KNOB,KNOB,BEANS,BAGEL,TORTILLA,TORTILLA,TORTILLA,BAGEL,KNOB,TORTILLA,BAGEL,5.85218267038,0.111957162968,0.000283059547655,0.000281073153019,0.489838659414,10.3334414808,0.244181057438,0.000225785537623,0.273433191003,1.09402211377,0.177541229059,0.569949141995,0.482505927735,0.670399521186,
4023,2,2,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,ANTELOPE,CAMEL,TAXONOMIC,BASE,8.6172422652,ANTELOPE,CAMEL,8.22814267263,0.0886466311058,0.30045296147,
4023,2,3,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,TABLET,COMPUTER,TAXONOMIC,BASE,4.72613940568,TABLET,COMPUTER,4.07336671342,0.309047377203,0.343725315062,
4023,2,4,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,LEMONADE,MILK,TAXONOMIC,BASE,12.3019291749,COW,MILK,MILK,COW,LEMONADE,MILK,5.25123635773,0.367054386472,0.391615677276,0.287595437432,5.57107310352,0.0500343313324,0.383319881104,
4023,2,5,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ASTRONAUT,ROCKET,THEMATIC,BASE,3.25725807674,ASTRONAUT,ROCKET,2.97702814633,0.0170739523601,0.263155978057,
4023,2,6,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,BASE,TAXONOMIC,6.92055396235,RIVER,LAKE,6.51779236074,0.022069042665,0.380692558945,
4023,2,7,PANTS,DRESS,POCKET,ICE,TEETH,DOG,TEETH,DOG,UNRELATED,UNRELATED,6.09337985015,TEETH,TEETH,TEETH,DOG,4.02249148011,0.340087586257,1.40595040796,0.0846980334609,0.240152342361,
4023,2,8,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,ICE,BASE,THEMATIC,6.74254858203,BRICK,ICE,BRICK,ICE,PENGUIN,ICE,1.33519810525,0.0408668441814,0.27883184806,0.154593212006,3.88363803341,0.279135764635,0.77028477448,
4023,2,9,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,LUNGS,BASE,THEMATIC,3.82368734863,CIGARETTES,LUNGS,3.2843940506,0.0877097206539,0.451583577378,
4023,2,10,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,JAZZ,BASE,THEMATIC,4.46975931007,SAXOPHONE,JAZZ,4.28191736253,0.000406546343584,0.187435401196,
4023,2,11,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,PARTY,BASE,THEMATIC,5.06308287923,BEER,PARTY,PARTY,BEER,BEER,PARTY,PARTY,BEER,BEER,PARTY,2.37377961614,0.252945640008,1.02669367264,0.0401239370112,0.438412535936,0.0196625400567,0.458902073326,0.000163545541,0.255156814994,0.027653095487,0.169589408091,
