
Tue, 29 Sep 2015 9:12:16 AM,
3,9,9,2,
3992,2,1,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,MICROWAVE,OVEN,TAXONOMIC,BASE,12.2696485999,MICROWAVE,OVEN,2.15926226578,2.5917112336,7.51867510052,
3992,2,2,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,COW,MILK,THEMATIC,BASE,8.99016005709,COW,MILK,7.91274458333,0.345568648772,0.731846824987,
3992,2,3,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,BUTCHER,HOUSE,TAXONOMIC,UNRELATED,5.9426077269,BUTCHER,HOUSE,3.71066886582,1.22489278414,1.00704607693,
3992,2,4,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,VILLAGE,CITY,TAXONOMIC,BASE,10.0479274278,VILLAGE,CITY,8.18364461255,0.661438031588,1.20284478366,
3992,2,5,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,BASEBALL,FOOTBALL,TAXONOMIC,BASE,7.57871457702,BASEBALL,FOOTBALL,6.10713758389,0.812652745517,0.658924247604,
3992,2,6,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BAT,BIRD,TAXONOMIC,BASE,6.590690888,BAT,BIRD,6.00240022829,0.272175626364,0.316115033347,
3992,2,7,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,MISSILE,ROCKET,TAXONOMIC,BASE,6.82889484195,MISSILE,ROCKET,5.25695420615,0.884235830279,0.687704805518,
3992,2,8,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,GOLD,BASE,TAXONOMIC,4.79666523868,SILVER,GOLD,3.97346936609,0.453296523308,0.369899349287,
3992,2,9,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,COW,BUFFALO,BASE,TAXONOMIC,10.7620072663,COW,BUFFALO,9.5556088204,0.32212023926,0.88427820662,
3992,2,10,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,RAPIDS,BASE,THEMATIC,7.17539080675,RIVER,RAPIDS,6.03406867501,0.333839312429,0.807482819306,
3992,2,11,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,BEACH,COCONUT,THEMATIC,BASE,13.0177368594,BEACH,COCONUT,12.0809605282,0.408685383387,0.528090947773,
3992,2,12,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,PIG,COW,TAXONOMIC,BASE,5.45769506576,PIG,COW,4.76347488188,0.154579006601,0.539641177282,
3992,2,13,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,CAT,BASE,TAXONOMIC,5.10416196263,DOG,CAT,4.46459944639,0.155337478733,0.484225037508,
3992,2,14,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,DONUT,CAKE,TAXONOMIC,BASE,15.0868627727,DONUT,CAKE,14.3384063677,0.256034836173,0.492421568837,
3992,2,15,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,PIN,NEEDLE,TAXONOMIC,BASE,4.66372404201,PIN,NEEDLE,3.72225385741,0.444539166056,0.496931018541,
3992,2,16,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,ANT,FLY,TAXONOMIC,BASE,6.97571929055,ANT,FLY,6.15774598368,0.348555857083,0.469417449785,
3992,2,17,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,GOOSE,BASE,TAXONOMIC,6.45889782836,PENGUIN,GOOSE,5.56350904773,0.338828476612,0.556560304016,
3992,2,18,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,ONION,GARLIC,TAXONOMIC,BASE,3.92047762219,ONION,GARLIC,3.29600873473,0.24183011963,0.382638767827,
3992,2,19,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,LADLE,BASE,TAXONOMIC,8.56677799323,SPOON,LADLE,7.95321607427,0.215730533469,0.39783138549,
3992,2,20,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,FIREMAN,BASE,TAXONOMIC,5.70069682761,POLICE,FIREMAN,4.57570849778,0.317344943527,0.807643386303,
3992,2,21,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,SHOE,FOOT,BASE,THEMATIC,8.94416208193,SHOE,FOOT,7.40917138825,0.85334836808,0.681642325595,
3992,2,22,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,SALAD,CROUTONS,THEMATIC,BASE,10.5631822855,SALAD,CROUTONS,9.83828850812,0.354414069559,0.370479707839,
3992,2,23,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,BEE,SPIDER,TAXONOMIC,BASE,7.48576846719,BEE,SPIDER,6.70192640671,0.319358818,0.464483242482,
3992,2,24,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,GRASS,BASE,THEMATIC,10.762567099,FIELD,GRASS,9.95116048562,0.508742128033,0.302664485294,
3992,2,25,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,HOSTESS,RECEPTIONIST,TAXONOMIC,BASE,6.45850220486,HOSTESS,RECEPTIONIST,5.77156911371,0.371880117105,0.315052974038,
3992,2,26,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,CAR,BIKE,BASE,TAXONOMIC,5.71972716204,CAR,BIKE,4.958946164,0.287255350733,0.473525647307,
3992,2,27,HAPPY,SAD,SMILE,ROOF,SEED,KEY,SMILE,HAPPY,THEMATIC,BASE,4.18102687388,SMILE,HAPPY,2.98353310977,0.742385979043,0.455107785063,
3992,2,28,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,BAGEL,TORTILLA,TAXONOMIC,BASE,24.8541886136,BAGEL,TORTILLA,24.2767062644,0.258610860445,0.318871488795,
3992,2,29,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,HAT,BASE,TAXONOMIC,13.9688622521,CROWN,HAT,13.2764748493,0.293235726189,0.399151676567,
3992,2,30,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,DRESS,BASE,TAXONOMIC,9.02727321465,PANTS,DRESS,8.4242464772,0.22682124353,0.376205493929,
3992,2,31,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,PASTOR,RABBI,TAXONOMIC,BASE,8.07126824069,PASTOR,RABBI,6.7618672254,0.823891442036,0.485509573249,
3992,2,32,CRIB,BED,BABY,FERRY,BOWL,PATIO,BED,CRIB,TAXONOMIC,BASE,6.48395952256,BED,CRIB,4.9488453411,0.755898436997,0.779215744464,
3992,2,33,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,TOAST,BISCUITS,TAXONOMIC,BASE,12.3241996646,TOAST,BISCUITS,11.3652972013,0.265479155118,0.693423308199,
3992,2,34,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,BOWL,BASE,TAXONOMIC,5.736422488,CUP,BOWL,4.18587632827,1.0411822896,0.509363870136,
3992,2,35,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,TRUCK,BUS,BASE,TAXONOMIC,10.814285232,TRUCK,BUS,9.97861148301,0.357624085154,0.478049663827,
3992,2,36,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,PILOT,CAPTAIN,TAXONOMIC,BASE,7.50969592901,PILOT,CAPTAIN,7.06004775292,0.0717274295166,0.37792074657,
3992,2,37,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PEN,PENCIL,TAXONOMIC,BASE,6.33266634564,PEN,PENCIL,5.78926326567,0.0744189957622,0.468984084204,
3992,2,38,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,KNIFE,CHISEL,TAXONOMIC,BASE,9.5658000242,KNIFE,CHISEL,8.62043915247,0.520299310097,0.425061561633,
3992,2,39,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,RACOON,BASE,TAXONOMIC,6.41617277171,PANDA,RACOON,5.81626268895,0.254822803661,0.3450872791,
3992,2,40,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,DELIVERY,BASE,THEMATIC,8.9856996052,PACKAGE,DELIVERY,8.10786791518,0.444380254485,0.433451435529,
3992,2,41,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,JUICE,BASE,TAXONOMIC,6.61983727431,BEER,JUICE,6.08929842478,0.300678420346,0.229860429186,
3992,2,42,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHOWER,SHAMPOO,THEMATIC,BASE,20.3595760502,SHOWER,SHAMPOO,19.2997918257,0.586871380219,0.47291284427,
3992,2,43,BICYCLE,CAR,HELMET,FISH,BEER,BANK,CAR,BICYCLE,TAXONOMIC,BASE,7.11732944963,CAR,BICYCLE,5.71040202654,0.784697865834,0.622229557252,
3992,2,44,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,SUBMARINE,AIRPLANE,BASE,TAXONOMIC,10.2188677145,SUBMARINE,AIRPLANE,9.02869249461,0.640790108824,0.54938511108,
3992,2,45,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,BEAR,MONKEY,TAXONOMIC,BASE,7.73015342234,BEAR,MONKEY,6.54444825533,0.712020608131,0.473684558878,
3992,2,46,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BEE,BUTTERFLY,BASE,TAXONOMIC,5.68275636272,BEE,BUTTERFLY,4.84694952518,0.260934281396,0.574872556143,
3992,2,47,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,BASE,TAXONOMIC,12.5757856362,COMPUTER,TABLET,11.6808729284,0.408219242468,0.486693465384,
3992,2,48,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,CAN,BOTTLE,TAXONOMIC,BASE,9.12218188355,CAN,BOTTLE,7.91483824444,0.380689120386,0.826654518722,
3992,2,49,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,CANOE,SHIP,TAXONOMIC,BASE,5.3631671227,CANOE,SHIP,4.33337747538,0.587870537303,0.441919110017,
3992,2,50,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,STEWARDESS,WAITRESS,TAXONOMIC,BASE,6.12827713927,STEWARDESS,WAITRESS,5.08128199331,0.372069486883,0.674925659085,
3992,2,51,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,TREASON,BASE,TAXONOMIC,7.84871940385,ROBBERY,TREASON,6.80126871099,0.687455844134,0.359994848724,
3992,2,52,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,FLOSS,TOOTHBRUSH,THEMATIC,BASE,7.13095215219,FLOSS,TOOTHBRUSH,6.52175268973,0.242503176443,0.366696286015,
3992,2,53,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,BISCUIT,COOKIE,TAXONOMIC,BASE,6.71547925402,BISCUIT,COOKIE,5.54451910337,0.521310385549,0.64964976511,
3992,2,54,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,ALCOHOL,BASE,TAXONOMIC,6.92070109188,CIGARETTES,ALCOHOL,6.08134026104,0.307462624274,0.531898206566,
3992,2,55,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,HARP,SAXOPHONE,TAXONOMIC,BASE,8.75987818115,HARP,SAXOPHONE,7.9694207604,0.445001334185,0.345456086565,
3992,2,56,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,RAIN,SNOW,TAXONOMIC,BASE,7.65613667201,RAIN,SNOW,6.79737040913,0.203703237697,0.655063025188,
3992,2,57,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,SOFA,CHAIR,TAXONOMIC,BASE,6.7011755493,SOFA,CHAIR,5.82076849695,0.250805318123,0.629601734225,
3992,2,58,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,SCISSORS,BASE,TAXONOMIC,10.9248625909,LAWNMOWER,SCISSORS,8.83746018098,1.73587854649,0.351523863385,
3992,2,59,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,ANTELOPE,CAMEL,TAXONOMIC,BASE,6.97900015418,ANTELOPE,CAMEL,6.05706054461,0.190699297469,0.731240312103,
