
Tue, 29 Sep 2015 12:25:51 PM,
4,0,0,2,
4002,2,1,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,BEACH,COCONUT,THEMATIC,BASE,8.16308201838,BEACH,COCONUT,4.07119824563,0.426678973367,3.66520479938,
4002,2,2,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,HANDCUFFS,BASE,THEMATIC,6.39749834966,POLICE,HANDCUFFS,3.69429504272,0.45710803871,2.24609526823,
4002,2,3,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,LUNGS,CIGARETTES,THEMATIC,BASE,4.1522813937,LUNGS,CIGARETTES,2.54955925484,0.597993554838,1.00472858403,
4002,2,4,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,JAZZ,SAXOPHONE,THEMATIC,BASE,6.25732428959,JAZZ,SAXOPHONE,4.94164702907,0.381960202183,0.933717058331,
4002,2,5,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,SEATBELT,CAR,THEMATIC,BASE,4.68790418754,SEATBELT,CAR,3.77757248149,0.448663594841,0.461668111209,
4002,2,6,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,WINGS,FLY,THEMATIC,BASE,5.49212962075,WINGS,FLY,4.59610682237,0.482357942208,0.413664856169,
4002,2,7,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SLED,SNOW,THEMATIC,BASE,6.37890382134,SLED,SNOW,5.94171257969,0.166340017051,0.270851224603,
4002,2,8,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ASTRONAUT,ROCKET,THEMATIC,BASE,4.20394588297,ASTRONAUT,ROCKET,2.97341193666,0.47718838125,0.753345565055,
4002,2,9,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,FARM,COW,THEMATIC,BASE,5.50955350749,FARM,COW,4.82756311237,0.352404483128,0.329585911997,
4002,2,10,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,TEMPLE,RABBI,THEMATIC,BASE,4.16905209154,TEMPLE,RABBI,3.14175952453,0.214719691605,0.812572875409,
4002,2,11,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,BISCUITS,GRAVY,BASE,THEMATIC,4.03813920968,BISCUITS,GRAVY,2.61301689816,0.882922604564,0.54219970695,
4002,2,12,BICYCLE,CAR,HELMET,FISH,BEER,BANK,HELMET,BICYCLE,THEMATIC,BASE,5.27199140826,HELMET,BICYCLE,4.39404105057,0.440475725394,0.437474632286,
4002,2,13,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,ICE,PENGUIN,THEMATIC,BASE,5.69354220369,ICE,PENGUIN,5.06861429283,0.33547818521,0.289449725649,
4002,2,14,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,STRING,TELEPHONE,UNRELATED,THEMATIC,7.44380390964,STRING,TELEPHONE,6.75160185213,0.190238518175,0.50196353934,
4002,2,15,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,KIDNEY,BASE,THEMATIC,5.38526388764,SURGEON,KIDNEY,4.44248826214,0.37544552912,0.567330096383,
4002,2,16,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,PAN,OVEN,THEMATIC,BASE,6.04619995056,PAN,OVEN,2.60261752264,0.687987284502,2.75559514342,
4002,2,17,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,GRASS,LAWNMOWER,THEMATIC,BASE,5.54355872376,GRASS,LAWNMOWER,4.40541077399,0.6754018949,0.462746054865,
4002,2,18,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,COW,MILK,THEMATIC,BASE,3.44356455049,COW,MILK,2.7574418172,0.301862300024,0.38426043326,
4002,2,19,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,KING,BASE,THEMATIC,8.47080116771,CROWN,KING,7.74644685799,0.313452180824,0.410902128904,
4002,2,20,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,BAMBOO,BASE,THEMATIC,7.24750129611,PANDA,BAMBOO,6.64312847325,0.173922701913,0.430450120941,
4002,2,21,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,SCULPTURE,CHISEL,THEMATIC,BASE,3.92662798957,SCULPTURE,CHISEL,3.38234059443,0.212985910592,0.331301484548,
4002,2,22,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BANANA,BASE,THEMATIC,4.45813433646,MONKEY,BANANA,3.86347525596,0.201855877356,0.39280320314,
4002,2,23,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,TRAILER,TRUCK,THEMATIC,BASE,5.4363496775,TRAILER,TRUCK,4.28239574964,0.381721505197,0.772232422663,
4002,2,24,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,PIN,THREAD,TAXONOMIC,THEMATIC,6.95988963655,PIN,THREAD,4.67121294484,1.85038896685,0.438287724857,
4002,2,25,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,COW,GRASS,BASE,THEMATIC,7.42499617615,COW,GRASS,6.29372740071,0.480379505025,0.650889270415,
4002,2,26,PANTS,DRESS,POCKET,ICE,TEETH,DOG,POCKET,PANTS,THEMATIC,BASE,8.9967936473,POCKET,DRESS,PANTS,DRESS,PANTS,3.80920165294,1.47157387063,2.45995915995,0.431245998247,0.20491358242,0.619899383106,
4002,2,27,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,SOFA,CHAIR,TAXONOMIC,BASE,8.33992106112,SOFA,CHAIR,7.29256172519,0.270181482541,0.777177853393,
4002,2,28,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,BASE,TAXONOMIC,6.63801850384,COMPUTER,TABLET,5.07422516175,1.12579761544,0.43799572665,
4002,2,29,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,OCEAN,SUBMARINE,THEMATIC,BASE,5.96370183601,OCEAN,SUBMARINE,5.07787414675,0.43214285007,0.453684839187,
