
Wed, 30 Sep 2015 2:57:56 PM,
4,0,3,1,
4031,2,1,BICYCLE,CAR,HELMET,FISH,BEER,BANK,BICYCLE,CAR,BASE,TAXONOMIC,23.8238379827,BICYCLE,CAR,14.5732306462,1.39363516646,7.85697217006,
4031,2,2,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,BASE,TAXONOMIC,14.4225843766,OVEN,MICROWAVE,10.5573114443,0.539694878389,3.32557805395,
4031,2,3,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,BLEACH,SHAMPOO,TAXONOMIC,BASE,13.8494288818,BLEACH,SHAMPOO,9.13662174577,0.959902879084,3.75290425692,
4031,2,4,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,HOSTESS,RECEPTIONIST,TAXONOMIC,BASE,29.7715454655,HOSTESS,RECEPTIONIST,28.5702874892,0.290761400363,0.910496575874,
4031,2,5,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,PIG,COW,TAXONOMIC,BASE,14.8374255025,PIG,COW,13.6107239504,0.422213585232,0.804487966816,
4031,2,6,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,7.32775645365,GARLIC,ONION,4.49372766563,0.928517701686,1.90551108634,
4031,2,7,HAPPY,SAD,SMILE,ROOF,SEED,KEY,SMILE,HAPPY,THEMATIC,BASE,9.8434074939,SMILE,HAPPY,5.72706638428,0.855943223927,3.26039788569,
4031,2,8,SPOON,LADLE,CEREAL,LION,TREE,STEREO,LADLE,SPOON,TAXONOMIC,BASE,9.33006694762,LADLE,SPOON,7.74680606218,0.865582145867,0.717678739573,
4031,2,9,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,BUTCHER,SURGEON,TAXONOMIC,BASE,8.51928744465,BUTCHER,SURGEON,7.06605185906,0.676411639433,0.776823946158,
4031,2,10,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PENCIL,PEN,BASE,TAXONOMIC,14.3466164951,PENCIL,PEN,5.11507346632,0.587964308681,8.64357872005,
4031,2,11,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,DELIVERY,PACKAGE,THEMATIC,BASE,16.6950568205,DELIVERY,PACKAGE,8.18517026282,0.742259232211,7.76762732549,
4031,2,12,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,SOFA,CHAIR,TAXONOMIC,BASE,8.90957654966,SOFA,CHAIR,6.68847924529,0.346458246582,1.87463905779,
4031,2,13,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,BASE,TAXONOMIC,8.84127908468,RIVER,LAKE,4.03306929884,1.03749098675,3.77071879909,
4031,2,14,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BEAR,BASE,TAXONOMIC,14.4488996435,MONKEY,BEAR,13.1562779957,0.529690130963,0.76293151686,
4031,2,15,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,CAN,BASE,TAXONOMIC,9.15516595216,BOTTLE,CAN,6.61368796439,0.529847386177,2.0116306016,
4031,2,16,PANTS,DRESS,POCKET,ICE,TEETH,DOG,DRESS,PANTS,TAXONOMIC,BASE,16.1784178861,DRESS,PANTS,14.9229343111,0.457146773231,0.798336801818,
4031,2,17,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,COURT,FIELD,TAXONOMIC,BASE,8.41958229023,COURT,FIELD,5.43876710522,0.595122569706,2.38569261529,
4031,2,18,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BEE,BUTTERFLY,BASE,TAXONOMIC,8.47923170694,BEE,BUTTERFLY,6.5865423897,0.313642211491,1.57904710574,
4031,2,19,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,STEWARDESS,WAITRESS,TAXONOMIC,BASE,6.03924595588,STEWARDESS,WAITRESS,4.38110738178,0.28338198876,1.37475658534,
4031,2,20,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,SCISSORS,BASE,TAXONOMIC,29.1545538154,LAWNMOWER,SCISSORS,27.1930015765,1.1691755784,0.792376660509,
4031,2,21,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,RAIN,BASE,TAXONOMIC,15.8796507011,SNOW,RAIN,12.3613518128,0.351245428785,3.16705345945,
4031,2,22,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,BISCUIT,COOKIE,TAXONOMIC,BASE,7.67128942057,BISCUIT,COOKIE,2.59248432249,0.334750175942,4.74405492214,
4031,2,23,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,BOTTLE,BASE,UNRELATED,20.5870234255,CHISEL,BOTTLE,19.1622513793,0.388447065954,1.0363249802,
4031,2,24,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,VILLAGE,BASE,TAXONOMIC,7.80723712046,CITY,VILLAGE,4.93286655552,0.741213732748,2.13315683219,
4031,2,25,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,PIN,NEEDLE,TAXONOMIC,BASE,7.99349856947,PIN,NEEDLE,6.3360777417,0.552352439961,1.10506838781,
4031,2,26,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,SPIDER,BEE,BASE,TAXONOMIC,10.7617184992,SPIDER,BEE,8.33444957004,0.357660782873,2.06960814632,
4031,2,27,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,PILOT,CAPTAIN,TAXONOMIC,BASE,15.5823057666,PILOT,CAPTAIN,14.8591836762,0.149864628096,0.573257462354,
4031,2,28,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,LEMONADE,MILK,TAXONOMIC,BASE,12.0735987892,LEMONADE,MILK,10.0231903557,1.01055927924,1.03984915419,
4031,2,29,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,BAGEL,SALAD,TAXONOMIC,THEMATIC,13.3659390326,BAGEL,SALAD,12.4640620335,0.391362082446,0.510514916736,
4031,2,30,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,RACOON,BASE,TAXONOMIC,6.87784044456,PANDA,RACOON,5.41932074982,0.287668933626,1.17085076112,
4031,2,31,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,BUS,TRUCK,TAXONOMIC,BASE,9.06517023628,BUS,TRUCK,4.49219914409,0.591945681721,3.98102541047,
4031,2,32,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,BUFFALO,COW,TAXONOMIC,BASE,6.24027351174,BUFFALO,COW,5.40557498171,0.292307799333,0.542390730698,
4031,2,33,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,FIREMAN,BASE,TAXONOMIC,8.17734656355,POLICE,FIREMAN,6.80163419701,0.518871628796,0.856840737746,
4031,2,34,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,PASTOR,BASE,TAXONOMIC,8.72059806017,RABBI,PASTOR,7.76702512056,0.389831905602,0.563741034013,
4031,2,35,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,BASEBALL,FOOTBALL,TAXONOMIC,BASE,5.05493804812,BASEBALL,FOOTBALL,3.54220665933,0.870806994499,0.641924394295,
4031,2,36,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,JUICE,BASE,TAXONOMIC,6.77379040886,BEER,JUICE,4.35341157916,0.297421410447,2.12295741925,
4031,2,37,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,CAT,BASE,TAXONOMIC,4.11344198405,DOG,CAT,2.8320549858,0.699262985727,0.582124012522,
4031,2,38,CROWN,HAT,KING,SHOVEL,NOSE,TENT,HAT,CROWN,TAXONOMIC,BASE,8.82717345038,HAT,CROWN,7.78515814594,0.373701154022,0.668314150418,
4031,2,39,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,HARP,SAXOPHONE,TAXONOMIC,BASE,18.5635003507,JAZZ,HARP,SAXOPHONE,SAXOPHONE,JAZZ,SAXOPHONE,10.4425375906,0.677554471651,2.08756703208,0.851591390441,0.441641401034,0.828660257743,3.23394820711,
4031,2,40,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,ANT,BASE,TAXONOMIC,9.52551343013,FLY,ANT,8.58462486835,0.575158430496,0.365730131278,
4031,2,41,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,GOOSE,BASE,TAXONOMIC,9.03019103047,PENGUIN,GOOSE,5.17760413117,0.799259476596,3.05332742271,
4031,2,42,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,CANOE,BASE,TAXONOMIC,17.6702912634,SHIP,CANOE,10.9565164278,0.744889865047,5.96888497053,
4031,2,43,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,BASE,TAXONOMIC,11.5438368174,CAKE,DONUT,10.360584076,0.584906934644,0.598345806706,
4031,2,44,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,ANTELOPE,BASE,TAXONOMIC,6.74928275018,CAMEL,ANTELOPE,5.70396905742,0.224276509718,0.82103718305,
4031,2,45,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,BEANS,TORTILLA,THEMATIC,BASE,13.6971643727,BEANS,TORTILLA,12.3872618576,0.832254286157,0.477648228873,
4031,2,46,CRIB,BED,BABY,FERRY,BOWL,PATIO,CRIB,BED,BASE,TAXONOMIC,5.14034819952,CRIB,BED,2.65188643453,0.344776773592,2.1436849914,
4031,2,47,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,TREASON,ROBBERY,TAXONOMIC,BASE,15.0952549952,TREASON,ROBBERY,10.4512991935,0.844014995848,3.79994080577,
4031,2,48,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,MISSILE,ROCKET,TAXONOMIC,BASE,6.71335868852,MISSILE,ROCKET,5.76084912568,0.270669139456,0.681840423378,
4031,2,49,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,ALCOHOL,BASE,TAXONOMIC,12.3009896158,CIGARETTES,ALCOHOL,6.63221859746,0.603944757371,5.06482626102,
