
Mon, 28 Sep 2015 11:58:14 AM,
3,9,7,7,
3977,1,1,PANTS,DRESS,POCKET,ICE,TEETH,DOG,DRESS,PANTS,TAXONOMIC,BASE,8.96303970844,DRESS,PANTS,4.19418612268,0.608878931962,4.1599746538,
3977,1,2,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,CHOCOLATE,BASE,THEMATIC,7.50685401348,COOKIE,CHOCOLATE,3.49795667437,0.947969023022,3.06092831609,
3977,1,3,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,TOOTHBRUSH,FLOSS,BASE,THEMATIC,6.31668038381,TOOTHBRUSH,FLOSS,4.59488850768,0.625946263084,1.09584561305,
3977,1,4,CROWN,HAT,KING,SHOVEL,NOSE,TENT,HAT,CROWN,TAXONOMIC,BASE,8.15756649588,HAT,CROWN,4.55760642211,1.42916426924,2.17079580453,
3977,1,5,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,SPIDER,BEE,BASE,TAXONOMIC,15.3445943575,BEE,SPIDER,BEE,WEB,BEE,WEB,BEE,4.71662463259,0.56571947108,2.29403429688,1.0815539207,1.76498212584,1.3092460155,0.855796893709,2.75663700118,
3977,1,6,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,4.90249906806,GARLIC,ONION,2.04727690108,0.388056079566,2.46716608742,
3977,1,7,BICYCLE,CAR,HELMET,FISH,BEER,BANK,CAR,BICYCLE,TAXONOMIC,BASE,4.27009706129,CAR,BICYCLE,2.55312779127,0.937995395565,0.778973874461,
3977,1,8,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,QUARTERBACK,BASE,THEMATIC,8.90104867768,FOOTBALL,QUARTERBACK,3.79697381222,0.906573801069,4.19750106439,
3977,1,9,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,HARP,SAXOPHONE,TAXONOMIC,BASE,5.90602324205,HARP,SAXOPHONE,3.93306022778,0.9335756941,1.03938732017,
3977,1,10,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,ASTRONAUT,BASE,THEMATIC,14.1001358686,ROCKET,ASTRONAUT,8.07819395437,5.43300030526,0.588941608963,
3977,1,11,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,BOWL,CUP,TAXONOMIC,BASE,12.6419614734,BOWL,CUP,4.60675118503,1.10822574311,6.92698454525,
3977,1,12,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,RAIN,SNOW,TAXONOMIC,BASE,7.72889683594,RAIN,SNOW,2.88971735764,1.22059607372,3.61858340458,
3977,1,13,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,VILLAGE,BASE,TAXONOMIC,5.46545779827,CITY,VILLAGE,4.60099266161,0.535715822771,0.328749313892,
3977,1,14,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,COURT,FIELD,TAXONOMIC,BASE,6.90425668564,COURT,FIELD,5.62068698386,0.369903852406,0.913665849366,
3977,1,15,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,PASTOR,BASE,TAXONOMIC,11.9331049214,RABBI,TEMPLE,RABBI,RABBI,TEMPLE,PASTOR,3.30135544133,0.511547173606,2.12217842619,1.69980394404,1.68677161832,0.80234201136,1.80910630658,
3977,1,16,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,ANTELOPE,BASE,TAXONOMIC,9.40484200645,CAMEL,ANTELOPE,4.19414209126,0.879595744656,4.33110417053,
3977,1,17,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,DELIVERY,BASE,THEMATIC,4.54714811721,PACKAGE,DELIVERY,3.59762508085,0.444808026019,0.504715010349,
3977,1,18,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,BUS,TRUCK,TAXONOMIC,BASE,2.72316413536,BUS,TRUCK,2.02155523165,0.412224397645,0.289384506061,
3977,1,19,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BUTTERFLY,BEE,TAXONOMIC,BASE,13.260700478,BUTTERFLY,BEE,1.84017068328,0.293221866363,11.1273079283,
