
Wed, 30 Sep 2015 2:09:28 PM,
4,0,2,7,
4027,2,1,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,VILLAGE,CITY,TAXONOMIC,BASE,7.51856717328,VILLAGE,CITY,6.30506570684,0.370526388288,0.842975078151,
4027,2,2,CRIB,BED,BABY,FERRY,BOWL,PATIO,BABY,CRIB,THEMATIC,BASE,8.12047490757,BABY,CRIB,7.17792875855,0.256509915693,0.686036233325,
4027,2,3,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,BISCUITS,TOAST,BASE,TAXONOMIC,6.41856902698,BISCUITS,TOAST,5.8672743272,0.302049033577,0.2492456662,
4027,2,4,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,BASEBALL,FOOTBALL,TAXONOMIC,BASE,5.52238568803,BASEBALL,FOOTBALL,3.57645472046,0.91978701856,1.02614394901,
4027,2,5,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,CAT,BASE,TAXONOMIC,3.8044433028,DOG,CAT,2.75478307577,0.307327549439,0.74233267759,
4027,2,6,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,PARTY,BASE,THEMATIC,4.96197442431,BEER,PARTY,4.2418622328,0.302559537115,0.417552654399,
4027,2,7,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,HANDCUFFS,POLICE,THEMATIC,BASE,3.51414744207,HANDCUFFS,POLICE,1.84115057345,0.711114811711,0.961882056901,
4027,2,8,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,NEST,BASE,THEMATIC,5.41566955112,BIRD,NEST,4.117392021,0.446607666323,0.851669863798,
4027,2,9,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,PIN,NEEDLE,TAXONOMIC,BASE,8.32322169584,PIN,NEEDLE,7.5548384299,0.457965877838,0.3104173881,
4027,2,10,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,BANANA,MONKEY,THEMATIC,BASE,3.19095123839,BANANA,MONKEY,1.67536167288,0.263656636933,1.25193292857,
4027,2,11,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,GOLD,SILVER,TAXONOMIC,BASE,3.17563049868,GOLD,SILVER,2.57114210469,0.194601241034,0.409887152957,
4027,2,12,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,KIDNEY,BASE,THEMATIC,7.29454078828,SURGEON,KIDNEY,5.34739414649,0.618611006066,1.32853563572,
4027,2,13,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,WINGS,BASE,THEMATIC,3.47214841284,FLY,WINGS,2.53261893708,0.573853866197,0.365675609559,
4027,2,14,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,RAIN,BASE,TAXONOMIC,3.7781407733,SNOW,RAIN,2.87137987651,0.267348022433,0.639412874356,
4027,2,15,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,SHOWER,BASE,THEMATIC,2.8931782532,SHAMPOO,SHOWER,2.08782749856,0.570670666872,0.234680087771,
4027,2,16,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,MIRROR,CHISEL,UNRELATED,BASE,8.5564785311,MIRROR,CHISEL,BOTTLE,2.58621884929,2.84146939008,2.66261761962,0.46617267211,
4027,2,17,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,COW,BASE,THEMATIC,2.34476018604,MILK,COW,1.45666809916,0.253541247221,0.634550839663,
4027,2,18,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,TREASON,ROBBERY,TAXONOMIC,BASE,5.4813848224,SHORE,SHORE,TREASON,ROBBERY,3.28989924327,0.756493031513,0.534038878977,0.43196693575,0.468986732885,
4027,2,19,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,BASE,TAXONOMIC,3.50990085909,RIVER,LAKE,2.97237221361,0.108091053786,0.429437591694,
4027,2,20,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,ONION,GARLIC,TAXONOMIC,BASE,2.64673042553,ONION,GARLIC,2.2059918968,0.155867184279,0.284871344455,
4027,2,21,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,BUFFALO,COW,TAXONOMIC,BASE,3.72883478669,BUFFALO,COW,2.82786092325,0.431621965021,0.469351898413,
4027,2,22,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,PASTOR,RABBI,TAXONOMIC,BASE,4.37113290117,PASTOR,RABBI,3.63519079005,0.401029813802,0.334912297316,
4027,2,23,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,ICE,PENGUIN,THEMATIC,BASE,7.1816780807,ICE,PENGUIN,5.92202767311,0.627331283875,0.632319123717,
4027,2,24,PANTS,DRESS,POCKET,ICE,TEETH,DOG,DRESS,PANTS,TAXONOMIC,BASE,6.54039170407,DRESS,PANTS,5.74514342775,0.480186032597,0.315062243724,
4027,2,25,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,AIRPLANE,SUBMARINE,TAXONOMIC,BASE,3.13153946353,AIRPLANE,SUBMARINE,2.17554541468,0.206710972125,0.74928307673,
4027,2,26,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,BEACH,RESTAURANT,UNRELATED,THEMATIC,11.628657534,BEACH,RESTAURANT,10.8334350809,0.443461546209,0.351760906866,
4027,2,27,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BUTTERFLY,BEE,TAXONOMIC,BASE,3.70080574858,BUTTERFLY,BEE,2.97932923399,0.450698979665,0.270777534926,
4027,2,28,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,MICROWAVE,OVEN,TAXONOMIC,BASE,7.04701500991,MICROWAVE,OVEN,5.80628071888,0.915818530833,0.324915760197,
4027,2,29,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,BIKE,CAR,TAXONOMIC,BASE,5.96512551047,BIKE,CAR,3.68051537708,1.85264154221,0.431968591176,
4027,2,30,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,BASE,TAXONOMIC,3.79910982982,CAKE,DONUT,2.87125969934,0.32333492022,0.60451521026,
4027,2,31,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,SHOE,FOOT,BASE,THEMATIC,5.4810130354,SHOE,FOOT,3.22199860541,1.89264689246,0.366367537528,
4027,2,32,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,SOFA,CHAIR,TAXONOMIC,BASE,2.4839340304,SOFA,CHAIR,1.90406535775,0.260636653053,0.319232019596,
4027,2,33,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,ANTELOPE,BASE,TAXONOMIC,4.67255688203,CAMEL,ANTELOPE,4.0037973267,0.146011350211,0.522748205112,
4027,2,34,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,BUS,TRUCK,TAXONOMIC,BASE,2.14314133907,BUS,TRUCK,1.20700264117,0.413108093664,0.523030604236,
4027,2,35,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PEN,PENCIL,TAXONOMIC,BASE,2.61006023409,PEN,PENCIL,2.07959885406,0.24338381202,0.287077568006,
