
Tue, 29 Sep 2015 9:12:59 AM,
3,9,9,3,
3993,1,1,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,BASE,TAXONOMIC,6.72279168875,RIVER,LAKE,3.28260465094,2.26187343698,1.17831360083,
3993,1,2,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,VILLAGE,BASE,TAXONOMIC,11.0848086087,CITY,VILLAGE,6.55628481548,0.731486747856,3.79703704535,
3993,1,3,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,BOWL,BASE,TAXONOMIC,9.98568248458,CUP,BOWL,7.70212105941,1.41456170793,0.868999717233,
3993,1,4,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,CAN,BOTTLE,TAXONOMIC,BASE,5.27431746235,CAN,BOTTLE,4.01893419976,0.416662307631,0.838720954955,
3993,1,5,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,FLOSS,TOOTHBRUSH,THEMATIC,BASE,11.2212158251,FLOSS,TOOTHBRUSH,4.8462092866,1.50638555823,4.8686209803,
3993,1,6,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,BAT,BASE,TAXONOMIC,14.3613120852,BIRD,BAT,13.5525269105,0.27795287373,0.530832300952,
3993,1,7,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,PARTY,BEER,THEMATIC,BASE,8.54032356845,PARTY,BEER,5.9821483788,0.46059281606,2.09758237359,
3993,1,8,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,PIN,NEEDLE,TAXONOMIC,BASE,8.6768205032,PIN,NEEDLE,7.05372503033,0.432672221039,1.19042325183,
3993,1,9,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,PILOT,CAPTAIN,TAXONOMIC,BASE,6.73510494392,PILOT,CAPTAIN,5.55927498359,0.327309186396,0.848520773929,
3993,1,10,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,JAZZ,SAXOPHONE,THEMATIC,BASE,4.64603388903,JAZZ,SAXOPHONE,3.44773893373,0.403591578535,0.79470337677,
3993,1,11,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,LADLE,BASE,TAXONOMIC,5.65003545693,SPOON,LADLE,4.31575406733,0.660774834862,0.67350655474,
3993,1,12,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,LUNGS,BASE,THEMATIC,6.33543481585,CIGARETTES,LUNGS,5.47069853795,0.457847635145,0.406888642756,
3993,1,13,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,BUTCHER,SURGEON,TAXONOMIC,BASE,10.1094976902,BUTCHER,SURGEON,9.15880301903,0.302125495684,0.64856917545,
3993,1,14,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,KNIFE,BASE,TAXONOMIC,8.90865884064,CHISEL,KNIFE,8.14332644938,0.415885631985,0.349446759268,
3993,1,15,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,BISCUIT,COOKIE,TAXONOMIC,BASE,5.75122775009,BISCUIT,COOKIE,3.96890946932,0.832703870779,0.949614409998,
3993,1,16,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BANANA,BASE,THEMATIC,5.06197447766,MONKEY,BANANA,4.33658029657,0.448209706403,0.277184474689,
3993,1,17,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,SALAD,BASE,THEMATIC,7.04297704471,CROUTONS,SALAD,6.53028571466,0.266148794617,0.246542535431,
3993,1,18,CRIB,BED,BABY,FERRY,BOWL,PATIO,CRIB,BABY,BASE,THEMATIC,6.37650857493,CRIB,BABY,6.03701591032,0.153313319432,0.186179345183,
3993,1,19,PANTS,DRESS,POCKET,ICE,TEETH,DOG,POCKET,PANTS,THEMATIC,BASE,9.75938085781,PANTS,DRESS,POCKET,PANTS,POCKET,DRESS,PANTS,3.22811221477,0.641158974846,2.05452190083,0.691273092525,0.774604163598,1.25345911994,0.378415502259,0.737835889042,
