
Tue, 29 Sep 2015 10:38:07 AM,
3,9,9,5,
3995,1,1,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,THREAD,NEEDLE,THEMATIC,BASE,5.78687892854,THREAD,NEEDLE,4.70464015449,0.458369447151,0.623869326897,
3995,1,2,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,CEREAL,BASE,THEMATIC,6.02288824599,SPOON,CEREAL,4.96765055065,0.150840940652,0.90439675469,
3995,1,3,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,ANTELOPE,CAMEL,TAXONOMIC,BASE,11.4047589409,ANTELOPE,CAMEL,9.71652840241,0.404494750313,1.28373578819,
3995,1,4,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,GOOSE,BASE,TAXONOMIC,7.24881660449,PENGUIN,GOOSE,5.94467821368,0.633474875009,0.670663515804,
3995,1,5,HAPPY,SAD,SMILE,ROOF,SEED,KEY,SMILE,HAPPY,THEMATIC,BASE,6.50570592191,SMILE,HAPPY,5.62113405997,0.162188226823,0.722383635119,
3995,1,6,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,LEMONADE,BASE,TAXONOMIC,5.91694581043,MILK,LEMONADE,4.11044559488,1.25713265082,0.54936756473,
3995,1,7,BICYCLE,CAR,HELMET,FISH,BEER,BANK,CAR,BICYCLE,TAXONOMIC,BASE,6.26601184043,CAR,BICYCLE,5.07327350765,0.372243958525,0.82049437426,
3995,1,8,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,COW,FARM,BASE,THEMATIC,6.37987999548,COW,FARM,5.34075528081,0.461490737274,0.577633977402,
3995,1,9,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BEAR,BASE,TAXONOMIC,8.20119441999,MONKEY,BEAR,7.33925753832,0.362924120389,0.499012761284,
3995,1,10,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,GRASS,FIELD,THEMATIC,BASE,5.93814562005,GRASS,FIELD,4.36838902626,0.49542036443,1.07433622936,
