
Tue, 29 Sep 2015 12:35:58 PM,
4,0,0,3,
4003,1,1,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,BISCUIT,COOKIE,TAXONOMIC,BASE,9.70170425012,BISCUIT,COOKIE,9.0336350869,0.13328727131,0.534781891911,
4003,1,2,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,KIDNEY,SURGEON,THEMATIC,BASE,6.05406370864,KIDNEY,SURGEON,4.05827053607,0.222570207028,1.77322296554,
4003,1,3,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,JAZZ,BASE,THEMATIC,12.0609726786,HARP,HARP,SAXOPHONE,HARP,SAXOPHONE,HARP,SAXOPHONE,JAZZ,4.43910512136,2.11575148499,0.981828902266,0.453329607786,0.490424973308,1.43007535674,0.883363581495,0.263246358489,1.00384729222,
4003,1,4,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,DELIVERY,PACKAGE,THEMATIC,BASE,9.01774170803,DELIVERY,PACKAGE,7.94007546932,0.235823352297,0.84184288641,
4003,1,5,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,BAMBOO,BASE,THEMATIC,3.84085764049,PANDA,BAMBOO,2.50490504096,0.563786389655,0.772166209877,
4003,1,6,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,ANTELOPE,CAMEL,TAXONOMIC,BASE,45.8179715325,ANTELOPE,CAMEL,41.2133639854,1.68070950941,2.92389803764,
4003,1,7,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,BASE,TAXONOMIC,9.97956210852,RIVER,LAKE,LAKE,LAKE,8.95066255791,0.581332107948,0.100915854855,0.160792381328,0.185859206482,
4003,1,8,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,SUBMARINE,OCEAN,BASE,THEMATIC,4.14496521512,SUBMARINE,OCEAN,3.66699750972,0.166620428092,0.311347277311,
4003,1,9,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,FIREMAN,BASE,TAXONOMIC,9.72797747178,POLICE,FIREMAN,HANDCUFFS,FIREMAN,HANDCUFFS,FIREMAN,HANDCUFFS,FIREMAN,3.50754328829,0.222033552651,1.33285682218,0.789658957976,1.42926093983,1.07511671656,0.303680171201,0.426719032112,0.641107990989,
4003,1,10,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,BOTTLE,BASE,UNRELATED,6.94632959517,CHISEL,BOTTLE,3.54492767248,0.192809890606,3.20859203208,
