
Wed, 30 Sep 2015 10:05:48 AM,
4,0,2,0,
4020,1,1,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,ICE,BRICK,THEMATIC,UNRELATED,7.31574943237,ICE,BRICK,4.86855476751,0.983801711351,1.4633929535,
4020,1,2,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHOWER,SHAMPOO,THEMATIC,BASE,7.39613800863,SHOWER,SHAMPOO,4.94121300447,1.49375613709,0.96116886707,
4020,1,3,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,SAILOR,BASE,THEMATIC,15.4249971694,SAILOR,SAILOR,SHIP,SAILOR,4.76388100773,3.26708305662,6.27826440474,0.353333779203,0.762434921111,
4020,1,4,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,GRASS,BASE,THEMATIC,5.33348418807,LAWNMOWER,GRASS,4.70040052099,0.294466666179,0.338617000903,
4020,1,5,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,RACOON,BASE,TAXONOMIC,8.48724974063,PANDA,RACOON,6.7576301925,0.989152033057,0.740467515076,
4020,1,6,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,GOLD,SILVER,TAXONOMIC,BASE,7.66882796137,GOLD,SILVER,6.48810421623,0.770279146323,0.41044459882,
4020,1,7,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BEAR,BASE,TAXONOMIC,6.45983997697,MONKEY,MONKEY,MONKEY,BEAR,4.11501884082,1.292732223,0.496841982589,0.26755349827,0.287693432299,
4020,1,8,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,LEMONADE,MILK,TAXONOMIC,BASE,5.7975243713,LEMONADE,MILK,4.3413429801,1.08640897105,0.369772420148,
4020,1,9,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,PILOT,CAPTAIN,TAXONOMIC,BASE,4.14060543623,PILOT,CAPTAIN,3.48429532745,0.319238844677,0.337071264104,
4020,1,10,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,AIRPLANE,SUBMARINE,TAXONOMIC,BASE,3.22841447598,AIRPLANE,SUBMARINE,2.34936995257,0.285690496385,0.59335402702,
4020,1,11,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,TEMPLE,PASTOR,THEMATIC,TAXONOMIC,8.60959568509,TEMPLE,TEMPLE,TEMPLE,PASTOR,3.88323016284,0.645635288209,2.75525514095,0.778962949349,0.546512143745,
4020,1,12,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,HOSTESS,BASE,TAXONOMIC,2.99755972886,RECEPTIONIST,HOSTESS,2.00548738218,0.404845317069,0.587227029609,
4020,1,13,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,PIN,NEEDLE,TAXONOMIC,BASE,4.23814973753,PIN,NEEDLE,3.22155450331,0.690392793971,0.32620244025,
4020,1,14,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,HARP,BASE,TAXONOMIC,6.94449616404,JAZZ,SAXOPHONE,HARP,JAZZ,HARP,3.35528175847,0.55545914243,1.50861328642,0.774364804442,0.334424078173,0.4163530941,
4020,1,15,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,WAITRESS,STEWARDESS,BASE,TAXONOMIC,4.79573795112,WAITRESS,STEWARDESS,4.16895939369,0.303991040098,0.322787517332,
4020,1,16,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,DONUT,CAKE,TAXONOMIC,BASE,2.64736840705,DONUT,CAKE,1.78404742683,0.343553161889,0.519767818332,
4020,1,17,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,ALCOHOL,CIGARETTES,TAXONOMIC,BASE,4.72574279126,ALCOHOL,CIGARETTES,4.09234593785,0.295569108566,0.337827744836,
4020,1,18,SPOON,LADLE,CEREAL,LION,TREE,STEREO,LADLE,SPOON,TAXONOMIC,BASE,4.53264255769,LADLE,SPOON,3.82162647659,0.371687955165,0.339328125934,
4020,1,19,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,GRASS,FIELD,THEMATIC,BASE,7.87086757913,SCHOOL,SCHOOL,GRASS,FIELD,2.86334415473,1.89099857444,2.02276725619,0.428320718696,0.665436875075,
4020,1,20,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,VILLAGE,CITY,TAXONOMIC,BASE,6.04445127165,VILLAGE,CITY,5.19185742008,0.542208976694,0.310384874872,
4020,1,21,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,CAT,BASE,TAXONOMIC,3.05346613849,DOG,CAT,1.75535578432,0.900025359471,0.398084994697,
4020,1,22,PANTS,DRESS,POCKET,ICE,TEETH,DOG,DRESS,PANTS,TAXONOMIC,BASE,6.13868592842,DRESS,PANTS,4.74350138352,0.655266595772,0.739917949133,
4020,1,23,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,ANTELOPE,CAMEL,TAXONOMIC,BASE,11.7626401807,CAMEL,CAMEL,ANTELOPE,CAMEL,7.8233668789,1.19553322124,1.44301531569,0.806908705214,0.493816059665,
4020,1,24,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,BUFFALO,COW,TAXONOMIC,BASE,2.88526223233,BUFFALO,COW,1.94744825974,0.499374289415,0.438439683174,
4020,1,25,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,ORANGE,COCONUT,TAXONOMIC,BASE,5.00555822975,BEACH,BEACH,BEACH,BEACH,BEACH,BEACH,ORANGE,COCONUT,3.00537382724,0.00010362296598,9.73327551037e-05,9.86570375971e-05,9.70016699284e-05,0.890062657127,0.444085313822,0.376814477786,0.288825339347,
4020,1,26,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,FIREMAN,POLICE,TAXONOMIC,BASE,3.93924218172,FIREMAN,POLICE,3.1017908564,0.472658104438,0.364793220884,
4020,1,27,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,TOAST,BISCUITS,TAXONOMIC,BASE,3.07883456285,TOAST,BISCUITS,2.04662967141,0.364488642197,0.667716249241,
4020,1,28,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,BASE,TAXONOMIC,4.6085283354,CHAIR,SOFA,3.32276831561,0.603931514837,0.681828504952,
4020,1,29,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,JUICE,BEER,TAXONOMIC,BASE,7.67495992471,JUICE,BEER,6.87115262507,0.345385930967,0.458421368676,
