
Tue, 29 Sep 2015 2:36:46 PM,
4,0,0,6,
4006,1,1,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SMILE,BASE,THEMATIC,4.05249845586,HAPPY,SMILE,2.79368730029,0.560973413521,0.697837742046,
4006,1,2,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,POCKET,BASE,THEMATIC,4.89853192098,PANTS,POCKET,4.21453604731,0.0919217916671,0.592074082,
4006,1,3,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BABY,BOTTLE,THEMATIC,BASE,9.71538357623,BABY,BOTTLE,9.16919987323,0.0791257605888,0.467057942413,
4006,1,4,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,SLED,BASE,THEMATIC,9.72761944379,RAIN,SNOW,RAIN,SLED,7.70503875799,0.55455073365,0.571358952904,0.555865727598,0.34080527164,
4006,1,5,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,BONE,BASE,THEMATIC,2.94027768495,DOG,BONE,2.72050251858,0.00211518048309,0.217659985879,
4006,1,6,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,BASE,TAXONOMIC,9.92004591227,CHAIR,SOFA,9.77789346687,0.00751387327909,0.134638572112,
4006,1,7,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,MICROWAVE,OVEN,TAXONOMIC,BASE,3.96888211602,MICROWAVE,OVEN,1.89857727708,0.86903857789,1.20126626105,
4006,1,8,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,TEMPLE,BASE,THEMATIC,2.72434983612,RABBI,TEMPLE,2.38588685635,0.00180894439109,0.336654035375,
4006,1,9,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,GOOSE,BASE,TAXONOMIC,8.72788197896,PENGUIN,GOOSE,8.19627842121,0.136781231035,0.394822326722,
4006,1,10,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,THREAD,NEEDLE,THEMATIC,BASE,2.95404572552,THREAD,NEEDLE,2.73193819914,0.0929063819349,0.129201144446,
4006,1,11,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,WINGS,FLY,THEMATIC,BASE,5.21998605528,ANT,ANT,WINGS,FLY,4.64410705888,0.248576250626,0.0541200165171,0.0905544892885,0.182628239971,
4006,1,12,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,CHOCOLATE,BASE,THEMATIC,5.49511677679,COOKIE,CHOCOLATE,3.52827965538,0.232408643933,1.73442847747,
4006,1,13,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,COW,BASE,THEMATIC,4.86646089796,MILK,MILK,MILK,COW,2.39380562305,0.376880206401,1.64817552874,0.21253905748,0.235060482286,
4006,1,14,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SAILOR,SHIP,THEMATIC,BASE,5.67217748077,SAILOR,SHIP,5.499086258,0.0611127922311,0.111978430534,
