
Mon, 28 Sep 2015 3:54:41 PM,
3,9,8,8,
3988,2,1,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,ANT,FLY,TAXONOMIC,BASE,8.4171850573,ANT,FLY,5.79760415759,1.2514585015,1.36812239821,
3988,2,2,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,BUTCHER,BASE,TAXONOMIC,4.36812107399,SURGEON,BUTCHER,2.94626536878,0.562779293687,0.859076411522,
3988,2,3,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,ANTELOPE,CAMEL,TAXONOMIC,BASE,4.85758861096,ANTELOPE,CAMEL,2.67390681087,1.06973295734,1.11394884274,
3988,2,4,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,MISSILE,ROCKET,TAXONOMIC,BASE,4.4987333499,MISSILE,ROCKET,2.16585964349,1.74177058204,0.591103124374,
3988,2,5,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,CHOCOLATE,BASE,THEMATIC,8.59533180203,COOKIE,CHOCOLATE,BISCUIT,3.5048709414,1.14696682675,1.9718479914,1.97164604248,
3988,2,6,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BUTTERFLY,BEE,TAXONOMIC,BASE,7.34711805673,BUTTERFLY,BEE,5.80556855904,0.795501571556,0.746047926135,
3988,2,7,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,RACOON,BASE,TAXONOMIC,8.67613321479,PANDA,RACOON,7.69246028725,0.478189187066,0.505483740475,
3988,2,8,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,SNAIL,BISCUITS,UNRELATED,BASE,6.71020000888,SNAIL,BISCUITS,1.91850070481,3.58434048452,1.20735881955,
3988,2,9,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,GOLD,BASE,TAXONOMIC,8.15438199328,SILVER,GOLD,6.92014509864,0.744763398659,0.489473495982,
3988,2,10,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,COW,PIG,BASE,TAXONOMIC,6.46410507167,COW,PIG,5.49507410201,0.609326199105,0.359704770555,
3988,2,11,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,BASEBALL,BASE,TAXONOMIC,2.60722924117,FOOTBALL,BASEBALL,1.54684353858,0.659774360189,0.400611342397,
3988,2,12,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,SCISSORS,LAWNMOWER,TAXONOMIC,BASE,5.02301456081,SCISSORS,LAWNMOWER,3.90490557067,0.562942839169,0.555166150967,
3988,2,13,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,MICROWAVE,SCREEN,TAXONOMIC,UNRELATED,3.67848906462,MICROWAVE,SCREEN,2.79079119611,0.445368848101,0.442329020414,
3988,2,14,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,SOCK,CARPET,UNRELATED,UNRELATED,2.66008556017,SOCK,CARPET,1.52240043756,0.356192514941,0.781492607668,
3988,2,15,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,BASE,TAXONOMIC,4.67781998473,COMPUTER,TABLET,3.8387348596,0.379872182908,0.459212942224,
3988,2,16,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,WAITRESS,STEWARDESS,BASE,TAXONOMIC,5.71011790505,WAITRESS,STEWARDESS,4.769866972,0.529741114704,0.41050981835,
3988,2,17,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,RAIN,BASE,TAXONOMIC,3.27983066748,SNOW,RAIN,2.1632932371,0.602536743099,0.514000687283,
3988,2,18,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,PASTOR,RABBI,TAXONOMIC,BASE,6.03409592767,PASTOR,RABBI,5.35031381535,0.382447528013,0.301334584306,
3988,2,19,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,FIREMAN,POLICE,TAXONOMIC,BASE,2.08749717771,FIREMAN,POLICE,1.07532727311,0.398957678815,0.613212225784,
3988,2,20,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,AIRPLANE,SUBMARINE,TAXONOMIC,BASE,10.6511769648,OCEAN,OCEAN,AIRPLANE,AIRPLANE,AIRPLANE,AIRPLANE,AIRPLANE,SUBMARINE,6.96516381367,1.84346344363,0.624386952608,0.0705818049028,0.122818372445,0.0608981892583,0.0495864020195,0.263179814618,0.651098171656,
3988,2,21,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,GOOSE,BASE,TAXONOMIC,19.0872925803,PENGUIN,GOOSE,18.0971841039,0.616246425372,0.373862050998,
3988,2,22,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,SHOWER,BASE,THEMATIC,8.28545014415,SHAMPOO,SHOWER,7.47935022775,0.481232656399,0.324867260002,
3988,2,23,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,BAGEL,BASE,TAXONOMIC,23.2712392312,CROUTONS,BAGEL,21.6564365751,0.984287381871,0.630515274242,
3988,2,24,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,ORANGE,COCONUT,TAXONOMIC,BASE,6.02831522305,ORANGE,COCONUT,4.87167305732,0.537685983349,0.618956182385,
3988,2,25,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,SOFA,CHAIR,TAXONOMIC,BASE,9.67791665538,SOFA,CHAIR,7.02653277566,1.80629027804,0.845093601674,
3988,2,26,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,JUICE,BEER,TAXONOMIC,BASE,8.36748145876,JUICE,BEER,7.22029447462,0.487942657084,0.659244327049,
3988,2,27,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,CAT,BASE,TAXONOMIC,3.29317651066,DOG,CAT,2.17908961436,0.385433061223,0.728653835075,
3988,2,28,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,BASE,TAXONOMIC,5.80988000269,CAKE,DONUT,4.34082122357,0.852519362292,0.616539416835,
3988,2,29,BICYCLE,CAR,HELMET,FISH,BEER,BANK,BICYCLE,CAR,BASE,TAXONOMIC,12.4921451807,BICYCLE,CAR,10.6720031941,0.954133099527,0.866008887067,
3988,2,30,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,PILOT,CAPTAIN,TAXONOMIC,BASE,20.8340516313,PILOT,CAPTAIN,19.8716018785,0.488044624741,0.474405128043,
3988,2,31,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BEAR,BASE,TAXONOMIC,3.12337323534,MONKEY,BEAR,2.4472049278,0.301212752878,0.374955554667,
3988,2,32,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,SHOE,GLOVE,BASE,TAXONOMIC,4.56407209783,SHOE,GLOVE,3.48185472528,0.692465253233,0.389752119314,
3988,2,33,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,VILLAGE,BASE,TAXONOMIC,6.34832213563,AIRPORT,CITY,AIRPORT,VILLAGE,3.58256267203,1.42148921755,0.483623930078,0.448722193134,0.411924122833,
3988,2,34,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,BIKE,CAR,TAXONOMIC,BASE,3.42377587513,BIKE,CAR,2.38032540923,0.443307976064,0.600142489828,
3988,2,35,HAPPY,SAD,SMILE,ROOF,SEED,KEY,SMILE,HAPPY,THEMATIC,BASE,12.8387090367,SEED,KEY,KEY,SEED,SMILE,HAPPY,8.99337773124,1.4529684172,0.850741880829,0.254822771647,0.236808267015,0.560860447993,0.489129520778,
3988,2,36,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,NEEDLE,PIN,BASE,TAXONOMIC,5.41457660589,NEEDLE,PIN,4.46971494745,0.400847390876,0.544014267565,
3988,2,37,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,CAN,BASE,TAXONOMIC,6.63644959254,BOTTLE,CAN,5.53981637879,0.641929029196,0.454704184551,
3988,2,38,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,3.36659486993,GARLIC,ONION,2.3169068314,0.487822480907,0.561865557625,
3988,2,39,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,HARP,BASE,TAXONOMIC,9.89001531503,JAZZ,JAZZ,SAXOPHONE,HARP,7.54216395208,0.363760301843,0.949154893518,0.524776151229,0.510160016362,
3988,2,40,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,BOWL,BASE,TAXONOMIC,7.89127401955,CUP,BOWL,7.0517949285,0.470226109959,0.369252981094,
3988,2,41,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PENCIL,PEN,BASE,TAXONOMIC,5.83234268014,PENCIL,PEN,4.81285063789,0.578918984102,0.440573058149,
3988,2,42,CRIB,BED,BABY,FERRY,BOWL,PATIO,BED,CRIB,TAXONOMIC,BASE,3.6352719987,BED,CRIB,2.88850566419,0.419268441736,0.32749789278,
3988,2,43,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,BASE,TAXONOMIC,4.37702106161,RIVER,LAKE,3.52429809514,0.27752215974,0.575200806721,
3988,2,44,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,SHORE,STEW,UNRELATED,UNRELATED,16.4184848138,BANK,BANK,TUB,SHORE,SHORE,TUB,SHORE,STEW,7.94389329682,2.69737327372,1.40955105767,1.21627833991,1.01537261554,0.741512021283,0.349515951646,0.591638785612,0.453349471558,
3988,2,45,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,KNIFE,BASE,TAXONOMIC,3.5083305579,CHISEL,KNIFE,2.69206565921,0.254567852535,0.561697046156,
3988,2,46,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,CANOE,BASE,TAXONOMIC,4.16374381492,SHIP,CANOE,3.28478404379,0.392982308578,0.485977462551,
3988,2,47,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,HOSTESS,BASE,TAXONOMIC,5.46869791951,RECEPTIONIST,HOSTESS,4.13862997864,0.28466651612,1.04540142475,
3988,2,48,CROWN,HAT,KING,SHOVEL,NOSE,TENT,HAT,CROWN,TAXONOMIC,BASE,6.34804834588,NOSE,HAT,NOSE,CROWN,2.98927452666,1.69957186835,1.00529437198,0.211867577105,0.442040001799,
3988,2,49,BIRD,BAT,NEST,BONE,RAIN,BRACKET,NEST,BRACKET,THEMATIC,UNRELATED,5.48850116169,NEST,BRACKET,4.41216182662,0.431617451832,0.644721883233,
3988,2,50,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,LADLE,BASE,TAXONOMIC,6.52076266502,SPOON,LADLE,5.68548046955,0.332937932806,0.50234426267,
3988,2,51,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,BUS,TRUCK,TAXONOMIC,BASE,16.0379044854,TRAILER,BUS,TRAILER,TRUCK,13.9295906794,0.256108954432,1.18224961811,0.420789348718,0.249165884801,
3988,2,52,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BAGEL,BASE,TAXONOMIC,12.5179486229,TORTILLA,BAGEL,10.4812525202,1.5310690116,0.505627091043,
3988,2,53,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,WINDOW,GUITAR,UNRELATED,UNRELATED,16.2974793466,WINDOW,GUITAR,14.934089174,0.827287005144,0.536103167455,
3988,2,54,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,DRESS,BASE,TAXONOMIC,7.32068658655,PANTS,DRESS,6.65019238117,0.293732697784,0.376761507592,
3988,2,55,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,GRASS,FIELD,THEMATIC,BASE,7.71352719975,GRASS,FIELD,6.42550270376,0.695180969371,0.592843526625,
3988,2,56,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,CRATE,BASE,TAXONOMIC,6.332798886,PACKAGE,CRATE,4.90679826232,1.01812839048,0.407872233191,
3988,2,57,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,BEE,SPIDER,TAXONOMIC,BASE,11.517248423,BEE,SPIDER,10.6002239315,0.461420144478,0.455604346993,
3988,2,58,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,FLOSS,TOOTHBRUSH,THEMATIC,BASE,5.10853661201,FLOSS,TOOTHBRUSH,4.19889120117,0.404066655086,0.50557875575,
3988,2,59,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,SLIDE,CHALK,UNRELATED,UNRELATED,15.5086520209,SLIDE,CHALK,13.7087651785,0.980590392661,0.819296449772,
