
Tue, 06 Oct 2015 2:07:30 PM,
4,0,4,8,
4048,1,1,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,BOWL,CUP,TAXONOMIC,BASE,10.0019539515,BOWL,CUP,8.88970504003,0.539066446945,0.573182464577,
4048,1,2,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,BASE,TAXONOMIC,7.68584818766,CAKE,DONUT,6.64644868835,0.314705354627,0.724694144679,
4048,1,3,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,KNIFE,BASE,TAXONOMIC,6.53794380231,CHISEL,KNIFE,5.49702735874,0.49049906875,0.55041737482,
4048,1,4,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,BUS,TRUCK,TAXONOMIC,BASE,5.12089734781,BUS,TRUCK,2.23295225436,0.510305090575,2.37764000287,
4048,1,5,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,LADLE,BASE,TAXONOMIC,3.92186644417,SPOON,LADLE,3.32340808585,0.269156304887,0.329302053433,
4048,1,6,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,CAT,BASE,TAXONOMIC,4.2013861069,DOG,CAT,1.90119733312,0.44759027008,1.8525985037,
4048,1,7,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,CAPTAIN,PILOT,BASE,TAXONOMIC,6.37753505516,CAPTAIN,PILOT,4.71552096889,0.276750296121,1.38526379014,
4048,1,8,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BUTTERFLY,HONEY,TAXONOMIC,THEMATIC,4.35426177923,BUTTERFLY,HONEY,3.54570233333,0.266366080847,0.54219336505,
4048,1,9,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,TABLET,COMPUTER,TAXONOMIC,BASE,7.39132626983,TABLET,COMPUTER,6.33014395391,0.537718677195,0.523463638732,
4048,1,10,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,BLEACH,BASE,TAXONOMIC,6.36338066007,SHAMPOO,BLEACH,4.9919425163,0.398063793546,0.973374350229,
