
Tue, 06 Oct 2015 12:56:34 PM,
4,0,4,7,
4047,2,1,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,MISSILE,ROCKET,TAXONOMIC,BASE,16.8342741705,MISSILE,ROCKET,11.8221018316,0.537230631511,4.47494170739,
4047,2,2,CRIB,BED,BABY,FERRY,BOWL,PATIO,BED,CRIB,TAXONOMIC,BASE,10.5867625525,BED,CRIB,9.16786915704,0.589436580311,0.829456815147,
4047,2,3,PANTS,DRESS,POCKET,ICE,TEETH,DOG,DRESS,PANTS,TAXONOMIC,BASE,20.8525080143,DRESS,PANTS,18.9004302877,1.09043491271,0.861642813892,
4047,2,4,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BUTTERFLY,BEE,TAXONOMIC,BASE,14.7589186957,BUTTERFLY,BEE,13.6202522929,0.463272590307,0.675393812475,
4047,2,5,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,LEMONADE,BASE,TAXONOMIC,11.8805510411,MILK,LEMONADE,9.79338077968,0.518305850914,1.56886441051,
4047,2,6,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,ORANGE,BASE,TAXONOMIC,9.37320880359,COCONUT,ORANGE,7.98704137705,0.560419554531,0.825747872004,
4047,2,7,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,TREASON,BASE,TAXONOMIC,29.7149583005,ROBBERY,TREASON,28.3769273477,0.585092319699,0.752938633144,
4047,2,8,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SMILE,BASE,THEMATIC,9.02380801819,HAPPY,SMILE,7.69982423651,0.525010287878,0.798973493802,
4047,2,9,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,GRASS,FIELD,THEMATIC,BASE,14.5758227758,GRASS,FIELD,12.0476759596,1.04992291104,1.4782239052,
4047,2,10,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,CAR,BIKE,BASE,TAXONOMIC,9.84128616867,CAR,BIKE,7.48343092634,1.68508977047,0.672765471856,
4047,2,11,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,BUFFALO,COW,TAXONOMIC,BASE,7.24643565033,BUFFALO,COW,6.3672575439,0.285922668758,0.593255437678,
4047,2,12,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,PIN,NEEDLE,TAXONOMIC,BASE,7.33089016954,PIN,NEEDLE,5.7793607561,0.657478123903,0.894051289535,
4047,2,13,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BEAR,BASE,TAXONOMIC,8.75373749767,MONKEY,BEAR,5.2354965359,1.58373626944,1.93450469233,
4047,2,14,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PEN,PENCIL,TAXONOMIC,BASE,6.33669973258,PEN,PENCIL,5.00145139755,0.591883827292,0.74336450774,
4047,2,15,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,PASTOR,RABBI,TAXONOMIC,BASE,11.9919183244,PASTOR,RABBI,10.8343377353,0.468725263083,0.688855326036,
4047,2,16,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,BEE,SPIDER,TAXONOMIC,BASE,12.5547311621,BEE,SPIDER,11.3827710106,0.618790632288,0.553169519175,
4047,2,17,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,AIRPLANE,SUBMARINE,TAXONOMIC,BASE,8.61863801046,AIRPLANE,SUBMARINE,7.15705121309,0.795169865538,0.666416931839,
4047,2,18,CROWN,HAT,KING,SHOVEL,NOSE,TENT,HAT,CROWN,TAXONOMIC,BASE,19.4432619101,HAT,CROWN,17.9700208936,0.948312170978,0.524928845465,
4047,2,19,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,BAT,BASE,TAXONOMIC,9.97393410513,BIRD,BAT,9.20961769385,0.333482754882,0.430833656399,
4047,2,20,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,BOWL,BASE,TAXONOMIC,3.67736035015,CUP,BOWL,2.6315880256,0.436496225651,0.609276098898,
4047,2,21,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,SOFA,CHAIR,TAXONOMIC,BASE,3.42790040304,SOFA,CHAIR,2.41883678298,0.335557882558,0.673505737504,
4047,2,22,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,RAPIDS,BASE,THEMATIC,13.5428620805,RIVER,RAPIDS,11.247798653,1.67446219001,0.620601237461,
4047,2,23,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,SCISSORS,BASE,TAXONOMIC,6.61058447562,LAWNMOWER,SCISSORS,5.1893577202,0.628055541136,0.793171214289,
4047,2,24,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,BUTCHER,BASE,TAXONOMIC,16.8676821373,SURGEON,BUTCHER,10.1784748871,1.07929417846,5.60991307173,
4047,2,25,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,GLOVE,SHOE,TAXONOMIC,BASE,7.07521377824,GLOVE,SHOE,5.21667206858,0.773864382412,1.08467732725,
4047,2,26,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,CAN,BASE,TAXONOMIC,11.9941146226,BOTTLE,CAN,10.9704684961,0.543362984783,0.480283141718,
4047,2,27,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,TOOTHBRUSH,FLOSS,BASE,THEMATIC,14.9014671894,TOOTHBRUSH,FLOSS,13.015035737,1.44912676123,0.437304691179,
4047,2,28,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,CANOE,SHIP,TAXONOMIC,BASE,6.36124702328,CANOE,SHIP,4.9243972181,0.709730091039,0.727119714138,
4047,2,29,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,BASEBALL,BASE,TAXONOMIC,7.31869531807,FOOTBALL,BASEBALL,3.07522668986,1.1908812903,3.05258733791,
4047,2,30,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,WINGS,BASE,THEMATIC,16.0779523642,FLY,WINGS,10.3073132361,3.61069339659,2.15994573152,
4047,2,31,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,VILLAGE,CITY,TAXONOMIC,BASE,9.59266349004,VILLAGE,CITY,5.73046216619,0.739289073448,3.1229122504,
4047,2,32,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,FIREMAN,BASE,TAXONOMIC,7.27462202916,POLICE,FIREMAN,6.42332042282,0.235055554716,0.616246051621,
4047,2,33,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,JUICE,BEER,TAXONOMIC,BASE,5.56544349558,JUICE,BEER,4.29571364296,0.547033524141,0.722696328477,
4047,2,34,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,BAGEL,TORTILLA,TAXONOMIC,BASE,9.95171918103,BAGEL,TORTILLA,8.08553677704,1.25492420723,0.611258196761,
4047,2,35,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,PIG,COW,TAXONOMIC,BASE,8.14288220939,PIG,COW,6.9010119724,0.748433473927,0.493436763063,
4047,2,36,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,ALCOHOL,CIGARETTES,TAXONOMIC,BASE,12.3302872966,ALCOHOL,CIGARETTES,8.92264587391,2.02552195184,1.3821194708,
4047,2,37,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,HARP,BASE,TAXONOMIC,10.1660088918,SAXOPHONE,HARP,7.79976937873,1.83702401264,0.529215500457,
