
Mon, 28 Sep 2015 3:25:14 PM,
3,9,8,5,
3985,1,1,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,GRASS,FIELD,THEMATIC,BASE,4.6942851108,GRASS,FIELD,3.59099354228,0.501945330761,0.60134623776,
3985,1,2,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PEN,PENCIL,TAXONOMIC,BASE,4.26584322279,PEN,PENCIL,3.52187636355,0.163590863463,0.580375995778,
3985,1,3,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,ALCOHOL,CIGARETTES,TAXONOMIC,BASE,9.31030442636,ALCOHOL,CIGARETTES,8.43750376586,0.417029788427,0.455770872068,
3985,1,4,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,BUTCHER,SURGEON,TAXONOMIC,BASE,6.37263214914,BUTCHER,SURGEON,5.65418236185,0.313964998641,0.404484788654,
3985,1,5,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,BEAR,MONKEY,TAXONOMIC,BASE,13.1809107962,BEAR,MONKEY,12.2293103345,0.408494964184,0.543105497491,
3985,1,6,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,PASTOR,BASE,TAXONOMIC,4.1124325706,RABBI,PASTOR,3.38707513758,0.337796955951,0.387560477073,
3985,1,7,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,BASE,TAXONOMIC,5.65935424023,CHAIR,SOFA,5.22108108213,0.130269624991,0.308003533108,
3985,1,8,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SMILE,BASE,THEMATIC,6.83686666668,HAPPY,SMILE,6.15384434571,0.169540410629,0.51348191034,
3985,1,9,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,BEE,SPIDER,TAXONOMIC,BASE,5.7872147141,BEE,SPIDER,5.03700366092,0.322208155703,0.428002897475,
3985,1,10,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,BUS,TRUCK,TAXONOMIC,BASE,6.4790310823,BUS,TRUCK,4.96359424031,0.642920234182,0.872516607807,
3985,1,11,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,TOAST,BISCUITS,TAXONOMIC,BASE,4.5068301768,TOAST,BISCUITS,3.89492267341,0.129408859124,0.482498644269,
3985,1,12,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,JUICE,BEER,TAXONOMIC,BASE,7.66589705372,JUICE,BEER,5.0477218508,0.691324407409,1.92685079551,
3985,1,13,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,RAIN,SNOW,TAXONOMIC,BASE,3.63073079684,RAIN,SNOW,2.93866480654,0.267919654842,0.424146335456,
3985,1,14,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,CAT,BASE,TAXONOMIC,7.84152109246,DOG,CAT,7.20868804061,0.246169426537,0.386663625308,
3985,1,15,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,ANT,BASE,TAXONOMIC,3.81491051684,FLY,ANT,3.02089012461,0.442924935254,0.351095456979,
3985,1,16,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,BASE,TAXONOMIC,5.16707530973,CAKE,DONUT,4.7699689396,0.121388839034,0.275717531098,
3985,1,17,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,KNIFE,CHISEL,TAXONOMIC,BASE,11.9951697794,KNIFE,CHISEL,10.0090747893,0.414054187189,1.57204080292,
3985,1,18,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,BUFFALO,COW,TAXONOMIC,BASE,4.26622394612,BUFFALO,COW,3.75018390594,0.149601101235,0.366438938945,
3985,1,19,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,TREASON,ROBBERY,TAXONOMIC,BASE,4.39178451989,TREASON,ROBBERY,3.60878325457,0.134613512841,0.648387752473,
3985,1,20,PANTS,DRESS,POCKET,ICE,TEETH,DOG,DRESS,PANTS,TAXONOMIC,BASE,3.60971023311,DRESS,PANTS,2.95193880884,0.311806462763,0.345964961511,
3985,1,21,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,BAT,BASE,TAXONOMIC,4.32216081355,BIRD,BAT,3.53374566225,0.41564031376,0.372774837539,
3985,1,22,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,CAPTAIN,PILOT,BASE,TAXONOMIC,4.97232968919,CAPTAIN,PILOT,4.10367328505,0.505076863104,0.363579541037,
3985,1,23,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,PIN,NEEDLE,TAXONOMIC,BASE,7.83794328611,PIN,NEEDLE,6.87084937067,0.241527912265,0.725566003181,
3985,1,24,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,GOLD,SILVER,TAXONOMIC,BASE,4.79026844644,GOLD,SILVER,3.82490135956,0.326424915111,0.638942171761,
3985,1,25,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,BISCUIT,COOKIE,TAXONOMIC,BASE,3.79107260023,BISCUIT,COOKIE,3.38397969119,0.10242782312,0.304665085918,
3985,1,26,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,LAKE,RIVER,TAXONOMIC,BASE,3.71152293973,LAKE,RIVER,3.00535959151,0.332871720078,0.373291628144,
3985,1,27,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,STEWARDESS,WAITRESS,TAXONOMIC,BASE,6.0661180719,STEWARDESS,WAITRESS,4.8004162134,0.605364358868,0.660337499634,
3985,1,28,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,BASE,TAXONOMIC,3.09523281397,OVEN,MICROWAVE,2.45162661566,0.256289384153,0.387316814158,
3985,1,29,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,MISSILE,BASE,TAXONOMIC,6.48422812141,ROCKET,MISSILE,5.73295733315,0.270177178667,0.481093609589,
3985,1,30,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,CAN,BASE,TAXONOMIC,12.1480619857,BOTTLE,CAN,11.4387651189,0.273168008891,0.436128857953,
3985,1,31,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,ORANGE,BASE,TAXONOMIC,12.0009607471,COCONUT,ORANGE,11.5147604786,0.188036944077,0.298163324362,
3985,1,32,CROWN,HAT,KING,SHOVEL,NOSE,TENT,HAT,CROWN,TAXONOMIC,BASE,3.86947611813,HAT,CROWN,3.08788419125,0.146475528134,0.635116398742,
3985,1,33,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,COMB,FLOSS,TAXONOMIC,THEMATIC,19.9709226682,TOOTHBRUSH,TOOTHBRUSH,COMB,FLOSS,14.8114310364,0.996986657497,3.38732542179,0.298132535419,0.477047017019,
